MonthlyCharge,Bandwidth_GB_Year,StreamingTV,Age
179.9476,6087.466768,0,35
192.440432,708.8254196,1,58
119.9897,4501.420909,1,66
182.4608,2585.068343,0,25
214.9663,4342.047465,0,78
275.1198,5755.570849,1,31
117.468591,962.0380085,0,87
147.4783,4452.333316,0,27
245.1283,2674.664142,1,22
149.989,4391.256935,0,38
184.9785,780.9545758,0,72
132.466002,1579.887065,1,62
192.4404,5250.409842,1,25
204.949594,1114.13669,1,76
230.1344,5470.490324,1,27
149.9378,6081.603462,0,72
217.483972,1123.503268,0,33
147.4564,1732.048832,0,87
172.5104,5898.900513,0,59
152.4798,4941.822921,1,72
275.1336,1744.354966,1,79
232.6228,5676.244141,1,73
124.9607,1749.548835,0,62
174.9755,6075.169598,1,38
227.4754,4896.004846,0,84
214.9525,5088.803181,0,62
82.496547,631.4316327,0,43
124.9643,4696.276365,0,87
187.6094,2006.605241,1,40
232.6228,6187.029956,1,57
147.456419,1159.678094,0,55
157.4698,1067.650921,0,29
182.4433,1983.907992,0,55
182.4653,5700.531807,0,75
147.4564,5900.543943,0,26
147.4783,1414.219141,0,56
147.4783,5316.617176,0,77
127.475,5644.976125,0,36
149.9598,6318.942793,0,26
245.1283,6954.344959,1,64
172.4579,5685.67988,1,18
104.9643,6158.129487,0,38
169.9447,1323.764927,1,32
207.6386,751.4491239,1,78
147.4738,3874.362144,0,37
207.4811,5052.572623,1,62
127.482,315.1395676,0,68
202.649979,3098.243332,1,21
162.4538,5203.678475,1,63
162.4538,1360.253379,1,43
147.442069,488.2811705,0,26
144.9889,6754.410408,1,53
169.9378,5619.82827,0,26
172.4567,1814.120844,0,19
137.4392,3957.129835,1,75
195.0062,919.5165157,0,40
139.987503,1638.77523,0,38
159.994242,906.7867988,0,60
182.4433,2329.310551,0,22
127.4601,5831.318891,0,27
159.9875,5559.691145,0,50
94.97283,5475.345065,0,29
167.4564,953.6134686,0,72
137.4686,4911.905543,0,31
162.4937,924.1809843,0,82
139.9512,6510.261516,0,61
222.65,6355.992915,1,73
179.947583,369.7619068,0,77
194.988208,1204.745285,0,87
147.471303,520.8892347,0,73
92.5018,4445.615287,0,82
172.4579,981.2775952,1,42
147.4564,5121.506186,0,77
159.9349,5583.671778,1,57
172.4579,4533.008494,1,55
184.9939,688.2220572,0,41
159.9512,5765.098354,0,26
107.481989,892.8964931,0,55
112.4551,658.6339621,0,35
222.65,1248.474574,1,68
159.9942,5338.721765,0,18
235.1555,1627.193453,1,88
157.4698,223.4765826,0,30
187.4673,4334.844433,1,81
152.4441,776.5788688,1,58
235.1591,5547.293219,1,49
232.6228,1983.300598,1,18
255.1555,6555.766575,1,20
172.5104,4439.411899,0,46
129.9763,5194.999763,1,54
184.967,4262.753521,1,83
139.9512,5304.643513,0,20
117.4392,955.1927172,1,29
152.4555,1357.166073,0,77
137.4836,1027.507457,0,39
177.4876,948.6927365,0,78
220.1185,5640.487005,1,51
92.5018,641.192229,0,83
194.9699,5388.601578,0,75
114.9509,5511.579607,0,70
159.9794,6511.252601,0,23
159.9349,5686.820908,1,48
172.5034,1151.972963,0,18
184.9963,5921.940703,1,48
182.446995,1249.494056,0,74
179.9794,1093.745962,0,71
220.1323,4711.946736,1,54
190.173699,1942.452213,1,61
117.4392,1154.151996,1,53
242.6326,4833.292191,1,66
149.9447,988.3464184,1,41
210.1518,1473.485303,1,62
192.440432,933.8036457,1,20
162.4833,1659.460954,0,21
119.95684,2164.579412,1,48
162.4653,6518.264091,0,74
162.4818,5821.56031,1,59
147.4738,1164.755978,0,56
114.9658,5727.479091,0,72
277.6375,6651.677415,1,27
175.1331,3851.447958,1,41
175.0062,814.0807452,0,86
194.9768,5210.637512,1,61
240.1149,1672.619185,1,77
222.628057,1444.321124,1,31
137.4616,1037.253154,0,29
210.127,5489.928745,1,65
207.6094,2261.0457,1,26
169.9447,1303.045672,1,78
187.6422,5596.424346,1,41
212.641455,1094.729266,1,64
257.6549,2074.948906,1,66
117.4392,5126.88947,1,83
245.145743,1201.484293,1,79
242.6143,4647.63715,1,30
235.1372,1696.720466,1,57
164.9647,2031.533699,0,80
137.439154,1961.923965,1,63
172.4871,2082.760575,1,39
159.9512,4966.136132,0,48
117.4392,1381.204928,1,44
172.4404,6645.186507,1,46
207.6094,4728.350252,1,84
104.9781,1128.042592,0,47
172.462354,1974.780054,1,38
222.6281,6605.855412,1,68
127.4958,263.971695,0,68
137.439154,996.4395858,1,30
147.4783,3294.82859,0,67
147.4421,6061.485299,0,22
112.4551,4349.508246,0,31
132.466,1628.254726,1,18
199.9902,6749.102107,1,85
237.6549,2019.213435,1,36
222.6326,1931.414865,1,37
202.6362,6603.944194,1,76
277.6375,6548.654854,1,29
194.9525,1183.666028,0,69
127.4421,6208.310064,0,43
107.482,1245.2646,0,22
152.4907,4688.843781,1,59
230.1051,861.1555834,1,40
169.9378,756.9340947,0,27
252.637807,815.194738,1,48
184.9496,5011.208685,1,80
210.1051,6265.527896,1,39
150.0208,1099.874685,0,31
162.497,1782.253032,0,49
242.6143,4798.189466,1,29
179.9656,941.2227255,0,87
129.9483,5989.985996,1,38
184.9634,5805.996684,1,47
245.147,1550.381641,1,38
149.9741,2027.035214,0,33
204.9634,1836.91871,1,72
137.439154,1196.388018,1,83
287.642733,1572.393016,1,64
140.0049,5715.040053,0,49
95.00571,4170.086495,0,39
235.141716,1215.412022,1,61
265.1283,6714.393196,1,21
174.9882,6540.061159,0,20
182.4653,4013.312414,0,61
124.9607,5950.933762,0,76
232.6415,1296.501758,1,56
214.966286,1546.673637,0,60
192.4705,5277.177679,0,75
139.9512,5176.004699,0,64
210.151777,1022.519614,1,25
124.9607,909.4363783,0,53
255.1336,2692.714225,1,51
117.4686,6592.008568,0,62
159.947583,992.3501481,0,60
149.9621,2389.304765,1,76
200.1185,6666.88982,1,67
144.9607,4571.146514,0,61
194.9663,1406.140722,0,18
172.4441,4366.897142,1,39
212.655686,1101.650764,1,34
255.155493,1925.911722,1,75
92.455141,1777.880577,0,66
127.4601,1735.029687,0,44
182.4653,3635.733881,0,57
232.62403,2140.402985,1,26
140.0013,4185.58497,0,36
124.964303,580.5443061,0,76
164.9715,6006.148703,1,37
242.6281,5301.12684,1,74
195.0062,1341.508482,0,20
220.118516,1261.554565,1,53
147.4893,678.2257258,0,35
220.1323,713.7053321,1,64
210.127,1291.871722,1,33
107.482,1262.469988,0,58
132.5127,4871.680899,1,55
235.1417,5341.03502,1,44
177.65076,771.5712211,1,57
149.9621,495.3955859,1,42
149.9447,1610.068088,1,49
157.4698,4843.560902,0,42
184.9647,6054.489807,0,63
202.4433,6201.648856,0,89
182.4833,5087.557363,0,80
147.4421,250.4817182,0,84
169.9378,5595.201151,0,19
117.4858,4698.191872,1,51
182.447,1475.269918,0,71
152.47417,2295.960298,0,33
162.482694,907.2094936,0,54
159.9512,5095.502574,0,22
152.4579,5624.550489,1,36
129.9621,2207.805016,1,30
172.4555,6130.458297,0,24
179.9656,5329.419417,0,31
222.6143,6723.72149,1,43
222.6326,6832.868436,1,48
194.9581,4724.802444,1,57
129.9926,4409.527019,0,58
187.642236,1329.382263,1,39
124.97808,316.7739538,0,23
139.9512,2104.759302,0,77
149.9447,6093.091927,1,23
235.1555,6631.578565,1,22
139.983,5475.340643,0,50
149.9598,5722.173958,0,45
262.610632,1509.912313,1,21
200.132293,1967.957184,1,21
142.515576,457.8089454,0,51
102.4746,5720.467652,0,82
104.9629,5934.090437,1,81
204.9634,5883.826226,1,72
192.4705,6015.544544,0,25
139.9349,6722.143611,1,31
152.457857,1308.999159,1,75
174.9581,1549.953908,1,78
159.965008,1516.667438,0,84
164.985293,1882.951404,1,37
172.44408,829.2707102,1,85
167.4847,6192.473684,1,89
177.4945,5759.875218,1,24
152.4884,1072.186545,0,76
235.1591,1325.472004,1,19
112.4551,254.7465501,0,30
172.470522,771.9557231,0,85
235.1555,5605.985814,1,58
177.65076,1840.014467,1,39
114.997564,284.0777847,0,47
187.609354,1771.286466,1,29
252.6378,4492.45352,1,82
192.4567,5433.979472,0,88
242.6573,5700.115786,1,77
184.9634,5856.252247,1,78
127.4738,1280.53691,0,24
137.4392,3980.552637,1,74
147.473844,939.7181324,0,44
147.4783,4089.200279,0,30
149.9447,5346.745829,1,66
149.9378,6571.767003,0,32
222.61428,1898.286119,1,56
210.105118,1297.983536,1,58
232.6378,6377.789045,1,75
174.9755,815.588724,1,79
207.6094,5785.930696,1,25
200.165175,1119.610001,1,29
144.9607,1871.706612,0,40
192.4705,5733.683956,0,83
255.1417,6572.01585,1,35
174.991,945.3922235,1,48
107.481989,789.5226439,0,44
114.9728,605.5839866,0,21
197.484,6770.012109,0,46
159.9512,4179.193883,0,62
242.6435,6104.958036,1,38
124.9643,4626.563441,0,74
184.978458,713.364269,0,20
142.482694,1181.991846,0,87
207.638588,1177.735155,1,65
154.9755,6314.079222,1,86
112.4551,4460.767183,0,25
94.97283,6558.341155,0,42
202.649979,1189.549671,1,87
139.9861,4332.356783,1,78
159.9476,6377.495823,0,82
174.9919,3569.479648,0,46
127.4601,1029.623058,0,56
207.4811,5695.95181,1,48
174.9755,4642.465727,1,40
179.9476,528.989098,0,28
169.937833,1022.415622,0,51
147.4421,5105.145541,0,43
139.9979,5747.351224,0,39
157.4698,5757.088887,0,75
112.484375,589.9932647,0,36
222.628057,2138.107161,1,63
277.6375,1282.671616,1,28
137.4392,6014.982252,1,28
159.9942,4300.642039,0,34
140.0013,4524.812836,0,87
204.9634,5588.56191,1,70
144.9607,868.497965,0,35
232.6228,4831.531789,1,76
220.114868,3014.958938,1,23
159.951231,557.4590468,0,49
147.4564,1076.991137,0,21
262.6106,5705.273815,1,84
194.9882,1214.121186,0,51
204.9634,5687.504971,1,76
129.9778,1305.921354,0,63
197.472533,1454.360571,1,45
112.455141,629.4411174,0,20
182.4653,5284.148453,0,30
235.1884,2291.446991,1,50
182.4676,1884.134154,1,58
139.965,888.7773914,0,86
144.9607,617.0043032,0,76
127.4421,1069.18746,0,38
194.9992,1240.679237,0,64
175.1331,4778.015995,1,86
117.472,5234.822519,1,70
207.4811,1566.022939,1,70
200.1323,6769.093084,1,21
117.4392,6308.988621,1,44
275.1336,4615.877756,1,88
165.0182,4971.679712,1,71
139.983,1622.06829,0,46
164.978458,1932.20577,0,27
222.628057,1274.602374,1,82
149.959755,1077.09525,0,33
232.6228,6116.195461,1,43
182.447,6101.712749,0,20
182.447,875.6471402,0,44
152.466,923.5059358,1,65
172.47417,1454.923517,0,49
197.6288,5629.088178,1,86
262.6106,2215.644479,1,82
149.9598,520.0280011,0,28
124.9607,673.250968,0,68
124.97808,676.712908,0,49
129.9483,4571.667787,1,42
197.4702,6318.070535,0,27
277.6375,6520.882525,1,28
149.99153,600.0687482,0,82
159.9349,727.0646246,1,89
137.4872,1271.791514,0,74
137.4698,4059.807666,0,84
92.5018,505.1435902,0,22
169.9928,5709.352717,0,41
222.6281,5722.608267,1,78
207.6094,5586.045656,1,87
149.9447,1121.849069,1,31
255.119794,1467.90459,1,35
214.966286,2252.093831,0,86
197.4945,1118.046807,1,52
174.9755,1065.856964,1,82
152.4441,6030.712542,1,68
162.460772,1461.63461,0,86
210.127,5536.195731,1,77
207.4974,5141.242839,0,73
194.9663,4072.167583,0,45
245.1457,1601.761071,1,75
165.0182,5902.542522,1,85
159.947583,1200.010955,0,26
142.4827,5562.080707,0,65
195.006206,1213.940165,0,43
252.624,5903.302417,1,75
194.9744,4455.454555,0,79
235.1372,1374.762505,1,59
255.1336,6755.042431,1,65
172.4567,5534.707356,0,51
225.1457,1649.105838,1,82
220.1615,5780.016925,1,53
92.488023,897.9716153,0,84
220.1185,1493.782205,1,45
220.1149,5545.047634,1,89
152.4624,5662.535202,1,38
204.979684,1348.141984,0,59
197.4945,1240.211719,1,78
114.9509,4747.251504,0,57
245.1283,6469.578976,1,88
152.466,1318.102379,1,24
124.9643,5448.851036,0,56
159.965581,1574.687531,0,29
127.4421,1612.488802,0,25
245.1457,1589.194648,1,21
162.4713,5757.58642,1,44
164.9785,6171.920728,0,74
160.0122,5566.008454,0,39
217.470195,1243.779967,0,29
214.9663,6206.176515,0,61
149.9483,5233.900981,1,41
192.470522,693.1317301,0,45
197.484,1449.618401,0,45
137.4392,638.0977736,1,42
255.1198,6693.382735,1,53
182.4538,4460.120921,1,33
160.00128,1100.161591,0,24
235.1417,5640.808851,1,62
159.983,5228.606985,0,52
275.1198,1283.308128,1,30
174.9581,1564.304827,1,24
217.4702,5375.898345,0,27
149.9621,1943.299733,1,63
92.5018,5244.329034,0,30
137.4684,1461.63528,1,32
152.4441,6591.238553,1,57
207.4811,5850.927531,1,70
184.961033,1088.89675,0,55
220.1185,5510.855205,1,36
210.1051,2230.867361,1,32
182.4608,4745.40142,0,57
127.4738,5782.589893,0,81
172.4733,4183.300117,1,55
242.6106,4872.598082,1,48
194.9581,773.5217752,1,49
177.4945,6376.421613,1,81
134.9509,4195.472287,0,87
159.9476,5572.923222,0,68
139.965,1117.651858,0,22
242.6143,6175.832114,1,48
287.6427,6347.9348,1,37
107.4958,5409.035513,0,30
204.961,1158.223413,0,46
174.9882,6658.685288,0,23
92.48802,682.9150315,0,77
182.447,5332.826382,0,39
172.462354,831.9771606,1,42
149.9598,5264.734623,0,22
255.1372,5985.170527,1,42
94.97283,830.1003254,0,41
114.9728,905.0282527,0,27
255.1336,5849.55113,1,75
245.147,5546.415428,1,78
230.1051,6569.215906,1,43
117.4392,4762.552792,1,36
232.6707,5528.483995,1,23
162.4538,805.2602253,1,81
222.65,1158.10468,1,77
137.4684,5092.536093,1,75
112.4844,550.0787433,0,61
182.4433,6390.767295,0,83
182.460772,1103.011016,0,47
200.132293,2271.84102,1,29
137.4684,3419.03694,1,83
172.4871,4672.338886,1,53
162.4713,5651.976417,1,57
184.9939,586.7907291,0,80
275.133571,1615.418802,1,41
169.9671,3491.783586,0,68
235.1555,2757.839041,1,87
159.965,1702.35927,0,64
277.6375,1417.62647,1,22
139.9816,5897.501471,1,79
202.4433,1540.003272,0,82
194.9699,5533.105998,0,40
149.9483,6090.325352,1,51
164.9785,1679.924727,0,60
152.4798,5144.475146,1,30
207.475448,971.697137,0,75
197.628838,1084.807286,1,69
162.483267,1209.961168,0,52
187.609354,1971.843122,1,22
179.9794,5910.417848,0,47
127.4601,5643.207448,0,48
194.9699,5899.695132,0,47
147.4601,5278.074401,0,35
147.4713,1735.70733,0,32
149.9598,4876.001451,0,61
132.466,5151.21569,1,71
187.6094,2034.534213,1,81
120.0049,847.9529065,0,44
124.9607,1663.235204,0,31
107.48056,1727.703167,1,20
177.6508,1904.60275,1,61
194.9699,6084.96355,0,49
204.9797,1412.381474,0,60
164.967,4715.545669,1,80
212.669463,1259.735294,1,25
104.97808,982.8832681,0,43
247.6647,5988.65378,1,61
144.9889,6601.001727,1,29
147.442069,444.0474919,0,41
202.4433,5614.068087,0,78
242.657291,2422.117328,1,24
149.9741,6294.844556,0,57
222.6143,6280.796851,1,69
127.4586,5972.690077,1,49
139.9349,897.8110864,1,79
255.166453,1313.686109,1,75
257.651257,1745.125956,1,69
252.624,942.1751694,1,28
182.4653,4507.354465,0,58
137.4392,780.0022534,1,44
139.965,5084.851456,0,58
117.5015,657.9643336,0,54
184.979684,2233.567181,0,76
184.967,1594.517874,1,89
172.4885,6343.107984,0,84
149.9621,3954.170646,1,88
157.4836,5483.967712,0,65
184.967019,1264.760574,1,80
240.1149,722.2139832,1,34
242.657291,2730.054658,1,60
117.5015,5854.161999,0,57
172.4624,6484.787518,1,39
177.4876,5066.934116,0,18
162.4538,5229.767856,1,73
172.4705,2080.564441,0,65
197.6288,1274.638992,1,48
179.9794,959.3986136,0,42
144.9889,1399.307542,1,42
169.9671,5597.695081,0,55
137.4872,2004.460047,0,55
162.4689,1836.018288,0,67
79.97886,1333.702402,0,19
240.1149,4979.183398,1,71
162.460772,2089.023186,0,53
164.967,1465.141784,1,21
129.9621,1522.674203,1,24
142.4827,4786.931622,0,46
172.440432,1178.437008,1,51
137.4392,4357.294542,1,65
212.622804,1572.045646,1,54
187.6094,5959.251896,1,80
265.147,2212.360308,1,64
152.44408,1208.458932,1,57
172.4705,2960.453451,0,48
159.9656,5462.617829,0,46
107.4806,4278.637138,1,23
139.9568,1035.265621,1,59
94.97283,1618.779462,0,29
124.9781,5268.837296,0,53
137.4872,4147.198681,0,86
164.9853,1837.391501,1,36
275.1336,5694.030993,1,79
242.61428,913.521381,1,74
162.500489,1228.537824,1,19
194.9744,5877.566424,0,20
190.1737,5999.971412,1,19
169.9447,5971.515636,1,33
152.502178,590.7765801,0,51
129.9763,2977.360531,1,47
175.0062,1122.243782,0,69
127.4738,1835.292593,0,69
172.4404,5208.79271,1,54
242.6143,6310.076724,1,22
214.9525,4140.83823,0,75
192.4567,721.7486176,0,65
230.1051,6028.793302,1,72
187.6094,5833.458374,1,48
79.97886,4585.713564,0,28
197.48762,893.5446642,0,89
207.6094,5684.304563,1,75
149.9845,1023.685781,0,74
187.4811,6364.432003,1,32
230.1051,5031.554237,1,54
232.6378,4180.404092,1,37
242.610632,1210.047397,1,62
117.4858,5748.365703,1,75
139.9568,5085.534857,1,54
212.6415,1263.539898,1,81
184.9785,6083.905265,0,83
172.4555,4683.297629,0,57
164.9889,1064.595704,1,84
235.159141,2522.88913,1,70
184.978458,1203.563432,0,78
252.637807,1407.12838,1,53
127.4586,4094.782683,1,64
187.6094,6078.982231,1,58
154.9618,1495.619695,1,19
152.457857,2223.835601,1,65
202.65,1725.323883,1,58
217.4725,6002.159687,1,62
202.6829,1153.214047,1,88
142.5007,2214.155609,0,28
127.482,5179.612997,0,35
117.4858,5016.831193,1,22
124.9935,646.8507919,0,74
210.1518,3749.327724,1,62
124.9781,716.9177978,0,22
220.1615,1686.732783,1,25
149.9707,5682.278193,0,36
129.9621,6594.450698,1,31
277.6513,6021.620867,1,32
194.9768,3572.738241,1,82
162.4608,5934.141788,0,87
172.456745,1963.332683,0,42
162.5007,5493.632538,0,60
114.950905,868.469474,0,66
182.4608,2068.674053,0,71
117.4835,5552.848067,0,65
104.9629,831.9969597,1,72
159.983,5852.594859,0,37
184.9496,1640.315966,1,78
159.965581,1066.632555,0,58
159.983,4399.187338,0,73
162.4982,1208.504726,0,40
142.500692,1766.503802,0,33
107.48056,302.3848209,1,87
222.649979,878.627791,1,47
184.9634,5356.543952,1,61
174.9744,2140.11456,0,69
217.4725,5086.304493,1,50
204.961,4561.520294,0,88
194.9882,5403.036108,0,36
172.4441,5450.604196,1,56
172.455519,500.7187258,0,41
119.9568,6050.818366,1,51
277.6375,5156.532721,1,43
119.9568,6676.117614,1,44
220.1149,5847.68984,1,57
159.965008,1324.519398,0,64
139.983006,2446.475453,0,60
147.4601,4599.967755,0,69
184.9853,827.7165459,1,43
114.9838,5466.37029,0,47
174.975543,704.1947645,1,80
165.0182,1417.312047,1,32
184.9785,1276.752415,0,33
267.6427,5645.707551,1,63
232.637807,1970.26742,1,75
172.4624,5241.552098,1,53
230.1051,6316.470196,1,75
194.9699,1125.724207,0,71
207.6386,4865.980872,1,41
137.487242,1807.178649,0,81
255.1417,5382.024213,1,59
192.4404,1903.138739,1,69
124.9643,4737.057384,0,43
107.4958,6671.033985,0,38
79.97886,436.2644992,0,74
194.988208,779.392646,0,75
275.1336,5206.882205,1,46
129.9483,928.1223375,1,51
172.4624,5748.631133,1,78
149.9598,4458.339586,0,69
204.9496,5731.449527,1,50
204.963371,616.51937,1,56
130.0064,879.4853583,0,54
179.9794,1128.898886,0,75
169.9671,5205.709911,0,76
117.4392,6272.523927,1,64
169.967067,877.7050261,0,47
137.4872,464.4350832,0,18
242.6281,5435.522187,1,68
114.9509,6385.814454,0,43
235.1591,3076.415699,1,35
134.9509,4561.48499,0,26
149.9776,6381.859686,1,22
137.4684,5532.302162,1,66
207.6386,5474.08598,1,30
182.4433,1275.031579,0,84
179.9794,3710.298126,0,85
187.6094,4108.101249,1,22
127.4738,6273.992363,0,82
184.9496,5823.280926,1,85
152.4907,1102.750144,1,23
227.4754,1849.418149,0,34
162.4538,4506.056002,1,63
240.1149,3514.848918,1,85
107.482,5247.947941,0,25
162.4538,6511.601292,1,74
127.506726,296.9963678,0,70
202.443347,2154.298838,0,42
162.4827,4402.52349,0,41
117.4872,6470.044027,0,29
184.9715,5826.681585,1,64
129.977753,1197.080651,0,61
172.4567,1006.71226,0,46
149.9378,6279.520379,0,48
182.443347,2207.637213,0,37
257.6375,1944.472438,1,55
142.4713,5811.165878,1,58
210.127,5521.477482,1,67
169.9928,5798.959401,0,82
174.9699,950.7410569,0,29
227.4754,895.8563668,0,50
172.4579,4543.825133,1,40
290.160419,1150.574869,1,21
245.1283,2036.889178,1,66
222.6281,2102.1428,1,79
130.0064,6304.298349,0,19
152.4907,786.0813559,1,73
162.497,5760.882737,0,23
149.9707,3898.98615,0,36
167.4564,5992.278257,0,21
167.4847,2158.69019,1,82
147.4783,5730.642149,0,52
114.9509,4812.411802,0,21
169.9378,1599.005155,0,32
149.9707,5220.600311,0,41
107.5286,517.7918192,0,51
184.9853,5194.643427,1,53
137.4392,6016.376448,1,61
182.4762,5093.145531,0,23
144.9607,610.2392527,0,83
129.9598,3943.462001,0,87
232.652,6457.18973,1,84
137.4698,5973.523544,0,25
172.4404,5894.713365,1,57
164.985293,1464.442974,1,30
159.9512,437.7915053,0,46
139.9568,655.9249473,1,51
182.4538,664.5638593,1,37
159.983,3830.124693,0,23
232.652,6669.578632,1,44
182.467607,1072.585587,1,41
154.975543,1202.670117,1,56
194.9992,5863.402923,0,78
140.00128,1365.994148,0,50
159.9349,460.5286853,1,53
124.964303,951.5458256,0,40
220.161527,808.4305471,1,53
142.4526,5881.167892,1,61
142.4689,5746.454782,0,73
140.0013,5747.925597,0,84
255.1336,6432.95498,1,45
129.9915,4947.825183,0,31
129.9621,5108.08077,1,52
255.1372,1151.849425,1,85
172.4624,6262.849668,1,33
194.9744,2231.25397,0,59
142.4526,5893.413959,1,40
175.1331,4855.947409,1,50
245.175,6225.546359,1,85
232.6378,4718.201931,1,71
232.652,4479.98883,1,65
134.9509,465.1896546,0,38
184.971516,1948.694497,1,29
150.0208,5712.721051,0,45
197.4702,1348.318284,0,47
192.4404,5047.446061,1,59
255.1336,1674.511863,1,35
194.9525,6518.028513,0,56
127.4738,993.5285482,0,83
137.4392,3600.119372,1,19
142.4827,4945.75643,0,46
169.9378,4923.409973,0,47
172.4885,1003.080929,0,67
207.6094,1643.441405,1,31
149.9378,4480.306619,0,77
159.9642,845.9832801,1,60
184.978458,1265.78479,0,38
200.132293,1755.645123,1,48
207.49737,692.3788089,0,45
204.979684,1538.239707,0,79
192.4404,5430.596567,1,28
214.9663,4670.326557,0,68
92.5018,5785.21074,0,63
220.1615,5933.314519,1,76
182.446995,937.3165462,0,30
257.6549,1134.240308,1,45
179.965581,1440.784345,0,43
247.6647,5856.498648,1,84
232.624,6578.562564,1,47
92.45514,785.2993593,0,50
235.1372,4698.517933,1,38
139.934918,1195.393037,1,76
204.961033,1771.472597,0,27
149.992756,2029.97992,0,67
207.6386,1045.733553,1,55
242.6326,1620.308367,1,33
162.493654,1241.311162,0,27
159.9512,4571.59639,0,39
169.9928,338.0121063,0,63
