MonthlyCharge,Bandwidth_GB_Year,Age,StreamingMovies,StreamingTV
242.61428,2551.579661,82,1,1
172.487091,2033.164639,23,0,1
212.641455,1094.729266,64,1,1
154.975543,1396.977223,47,0,1
154.975543,1526.166139,37,0,1
207.481057,767.1879493,84,0,1
127.495766,1224.30253,45,0,0
127.442069,1311.269805,20,1,0
194.976769,1120.116258,56,0,1
114.997564,623.8543707,80,0,0
207.638588,635.4288732,76,1,1
184.971516,943.6675679,79,0,1
182.446995,766.7921091,18,1,0
169.944668,958.0823564,19,0,1
220.132293,720.5035962,47,1,1
142.452604,2044.73861,56,0,1
129.994975,2653.32821,19,0,1
139.979239,1214.758985,24,1,0
157.483594,575.2472429,57,0,0
200.118516,2441.022927,65,1,1
149.959755,1732.013844,43,1,0
182.460772,1815.9129,70,1,0
212.641455,1404.974888,60,1,1
149.977753,751.8733285,62,0,0
129.976324,829.1270366,22,0,1
152.466002,1277.906866,65,0,1
142.482694,853.3942121,86,1,0
132.479779,1371.738945,44,0,1
149.984492,824.8053885,27,1,0
240.114868,1549.466596,22,1,1
230.105118,2601.095159,83,1,1
129.994975,1038.488303,23,0,1
159.980465,579.4447417,81,1,0
117.468591,1317.520342,79,0,0
247.664655,1621.139508,18,1,1
184.993915,1116.825249,43,1,0
162.467607,1233.62831,18,0,1
277.651257,2195.914801,83,1,1
172.455519,618.3644109,55,1,0
149.959755,698.7845202,61,1,0
172.456745,1541.269223,54,1,0
169.992756,441.5863902,51,0,0
172.440432,1221.696817,81,0,1
194.988208,868.9523115,23,1,0
235.141716,1215.412022,61,1,1
242.61428,1212.756335,48,1,1
117.51525,828.6984604,58,0,0
127.458638,1040.933456,63,0,1
179.947583,473.0515906,78,1,0
139.934918,922.2958319,34,0,1
92.488023,1266.982166,66,0,0
117.472036,476.2957809,32,0,1
187.481057,1097.557516,55,0,1
225.145743,2539.76136,32,1,1
159.965008,1068.543522,69,1,0
255.141716,1004.100502,51,1,1
184.993915,1801.182918,39,1,0
149.984492,1990.914106,30,1,0
182.465269,1469.359942,38,1,0
129.948316,1041.301237,87,0,1
152.47417,1109.108163,73,1,0
207.49737,692.3788089,45,1,0
154.991856,2072.078593,21,1,0
137.468591,692.5685037,29,0,0
207.481057,1366.210807,31,0,1
137.439154,1476.963855,37,0,1
252.62403,1321.204826,57,1,1
194.999168,1557.923129,26,1,0
152.509013,740.0368256,36,0,1
137.439154,644.2789946,83,0,1
267.664655,1640.006106,60,1,1
157.469817,545.6211065,74,0,0
154.975543,1258.06366,35,0,1
117.439154,1582.783024,59,0,1
182.476229,596.3449707,55,1,0
142.485486,1335.902829,66,0,1
162.452604,1460.632443,49,0,1
144.960655,545.1832765,22,0,0
129.994975,463.6509838,32,0,1
129.962093,1766.074131,72,0,1
212.655686,1101.650764,34,1,1
104.962874,1490.383762,77,0,1
147.478341,1328.747604,27,0,0
134.980139,1199.466728,48,0,0
127.488728,1234.176575,67,1,0
220.132293,809.979871,59,1,1
184.967019,1196.870152,42,0,1
124.964303,649.8383392,75,0,0
182.467607,927.9297296,48,0,1
162.500692,984.2036034,87,0,0
172.470522,1148.280787,43,1,0
212.669463,1719.483972,20,1,1
257.63748,1880.78289,48,1,1
222.628057,1560.361086,21,1,1
152.479779,1930.805216,34,0,1
112.455141,1447.711265,30,0,0
142.485486,836.5749555,50,0,1
162.471255,1224.604104,35,0,1
159.964152,765.8624235,76,0,1
194.958118,1553.013845,38,0,1
149.944668,1320.132625,75,0,1
182.460772,1642.394079,37,1,0
204.949594,876.2446802,67,0,1
120.003499,1424.117227,84,0,1
164.985293,1083.381195,81,0,1
172.503404,900.6921852,26,1,0
277.651257,1482.558282,20,1,1
275.133571,1386.2317,20,1,1
152.510442,970.4333183,18,0,0
184.971516,806.2451255,37,0,1
227.475448,1258.30276,41,1,0
184.967019,938.5556359,36,0,1
129.977753,853.1123448,64,0,0
275.119794,1706.688082,56,1,1
194.958118,658.4234711,34,0,1
139.99789,1375.909262,52,1,0
115.002061,708.2981607,44,0,0
192.440432,1729.48154,62,0,1
139.965008,848.3285479,32,1,0
182.443347,1302.621469,34,1,0
159.964152,730.6968601,26,0,1
139.934918,1965.419062,46,0,1
177.65076,771.5712211,57,1,1
210.105118,1830.93361,54,1,1
172.44408,1486.699299,60,0,1
117.472036,823.39436,43,0,1
144.960655,641.845268,20,0,0
210.12704,594.5451059,89,1,1
192.470522,738.8929143,77,1,0
150.006987,534.5843758,25,0,0
169.937833,427.0934802,89,1,0
222.649979,3069.566918,39,1,1
200.118516,1072.481938,58,1,1
255.137219,2389.270826,57,1,1
190.12704,1663.694612,88,1,1
117.485813,1887.894567,27,0,1
220.132293,1943.761302,52,1,1
142.468917,1794.480836,85,1,0
142.471255,985.5778302,21,0,1
275.133571,1589.339963,23,1,1
162.482694,792.520824,72,1,0
114.983787,793.2826057,37,0,0
204.949594,580.0697389,31,0,1
147.460067,1738.098524,29,0,0
139.99789,474.5558784,80,1,0
190.12704,2026.429158,23,1,1
222.632554,1434.828418,70,1,1
139.979239,754.4414431,41,1,0
200.132293,1784.759356,44,1,1
172.44408,1069.849043,33,0,1
179.947583,1118.73994,19,1,0
235.141716,1548.705967,34,1,1
172.440432,863.4623731,72,0,1
240.114868,708.9358044,43,1,1
152.479779,1136.110777,23,0,1
210.138,804.489391,20,1,1
154.975543,1202.670117,56,0,1
127.442069,1244.709018,69,1,0
162.446995,1040.272445,60,1,0
230.105118,1664.080114,88,1,1
262.610632,1366.71852,23,1,1
149.99153,600.0687482,82,0,0
187.609354,1848.378413,82,1,1
104.97808,1352.986244,69,0,0
222.636202,2323.778584,31,1,1
255.155493,1084.371719,24,1,1
129.962093,1615.988955,41,0,1
229.993134,643.5422493,63,1,0
149.948316,732.3533606,38,0,1
220.132293,841.9396981,58,1,1
149.962093,939.1433243,37,0,1
190.173699,1588.313232,56,1,1
179.965581,791.8768514,34,0,0
225.131966,1464.182884,74,1,1
230.105118,1838.063609,38,1,1
210.156274,1173.76564,19,1,1
152.509013,1280.37995,81,0,1
149.948316,767.8506996,65,0,1
265.146969,816.9532955,48,1,1
242.61428,1919.29861,67,1,1
167.456419,800.3296612,44,0,0
190.159922,1070.978131,33,1,1
242.657291,2065.398671,70,1,1
132.479779,1477.960194,86,0,1
139.95684,1298.399804,79,0,1
207.609354,888.7604416,78,1,1
104.962874,433.121911,70,0,1
172.456745,2496.770215,63,1,0
124.964303,561.4934455,50,0,0
179.979358,587.1708313,80,0,0
137.439154,2278.858365,53,0,1
127.458638,1034.285556,46,0,1
210.105118,1668.961962,40,1,1
222.636202,1422.632058,64,1,1
172.510442,630.0568972,40,0,0
220.114868,1150.804118,72,1,1
117.485813,1223.869565,65,0,1
287.642733,1065.450757,49,1,1
140.00128,1761.711017,20,0,0
207.46728,1604.372091,84,0,1
124.960655,2035.86052,70,0,0
162.460772,2220.436194,86,1,0
157.483594,908.6839372,75,0,0
129.977753,2329.836404,41,0,0
172.47417,1714.188033,59,1,0
149.948316,1086.632821,89,0,1
182.446995,682.9095847,36,1,0
182.460772,1077.996673,71,1,0
132.466002,1333.027522,20,0,1
287.642733,1277.1051,62,1,1
162.497044,1312.896111,27,0,0
139.987503,1638.77523,38,0,0
179.965581,2267.242164,55,0,0
172.47417,680.5565136,51,1,0
82.496547,923.420908,52,0,0
124.960655,1587.826878,89,0,0
124.960655,565.4577938,84,0,0
129.99153,1097.505591,36,0,0
222.649979,1945.444997,32,1,1
255.141716,933.2803403,57,1,1
172.455519,500.7187258,41,1,0
127.458638,1503.123653,57,0,1
232.641455,721.8510774,84,1,1
182.460772,1674.078908,78,1,0
184.963371,2155.00052,40,0,1
187.484705,1088.786574,38,0,1
115.002061,892.0207872,19,0,0
142.485486,756.2815791,28,0,1
147.460067,811.3375327,74,0,0
92.455141,2020.504216,19,0,0
179.947583,955.7834668,64,1,0
270.160419,1808.366194,73,1,1
267.642733,1743.932853,22,1,1
92.488023,551.6881554,30,0,0
232.641455,1141.532192,85,1,1
172.487091,1480.891431,82,0,1
232.622804,1911.782207,18,1,1
79.978861,571.1030177,83,0,0
172.456745,1705.362101,69,1,0
182.460772,821.1684673,30,1,0
242.61428,913.521381,74,1,1
127.511223,1114.016493,27,0,0
160.01224,286.5451139,74,0,0
184.978458,1171.815364,66,1,0
157.469817,437.8833399,43,0,0
162.467607,2062.863163,32,0,1
210.12704,1857.751688,63,1,1
199.990219,1782.558347,62,0,1
144.960655,577.1451549,27,0,0
164.985293,1156.192762,36,0,1
245.146969,2001.502073,42,1,1
107.481989,789.5226439,44,0,0
142.468917,1996.643218,64,1,0
187.609354,1284.667114,73,1,1
242.628057,951.2972085,80,1,1
147.503078,1091.751973,43,0,0
102.474625,752.7262389,69,0,0
172.457857,765.3008585,74,0,1
217.483972,1477.859712,58,1,0
139.983006,2323.477681,21,0,0
129.959755,1756.819542,28,1,0
105.010962,676.0809142,26,0,0
117.487242,1281.533791,31,0,0
214.952509,1155.865056,52,1,0
202.443347,1671.835787,75,1,0
202.682861,1389.451264,47,1,1
255.119794,1882.523799,61,1,1
190.12704,2809.296787,38,1,1
202.649979,1653.999552,40,1,1
149.944668,1228.657511,51,0,1
182.467607,1912.109481,71,0,1
182.446995,1805.771781,76,1,0
192.470522,2026.989634,25,1,0
139.951231,1103.633086,83,1,0
144.988941,1407.682723,44,0,1
157.483594,1761.052193,50,0,0
184.985293,1207.593093,63,0,1
225.178625,910.9230162,88,1,1
210.105118,2172.681118,43,1,1
187.46728,1092.134853,61,0,1
142.500692,1571.814704,72,0,0
149.959755,1077.09525,33,1,0
124.97808,749.3268907,32,0,0
214.952509,1764.939141,43,1,0
152.455519,2006.076916,28,1,0
207.638588,1177.735155,65,1,1
149.97755,1021.026757,27,0,1
127.460067,746.9528584,21,0,0
159.965008,722.0878256,81,1,0
152.479779,1996.645842,39,0,1
119.95684,1763.355488,34,0,1
159.965581,1574.687531,29,0,0
139.951231,1259.468498,32,1,0
210.12704,1316.773005,41,1,1
240.114868,2136.125116,40,1,1
117.487242,699.4793992,21,0,0
242.628057,1115.58357,31,1,1
225.145743,2926.290256,31,1,1
114.997564,284.0777847,47,0,0
142.499263,1696.540148,31,0,1
82.496547,305.7666287,57,0,0
132.479779,1524.801731,78,0,1
184.961033,906.2735981,57,1,0
202.443347,676.2054121,28,1,0
159.965008,637.9068136,25,1,0
167.456419,1142.427499,23,0,0
114.972827,1825.985724,78,0,0
159.987503,803.3925622,39,0,0
160.01224,1008.639416,80,0,0
137.468388,507.6007948,31,0,1
194.988208,875.1196392,42,1,0
172.457857,1144.050351,70,0,1
220.161527,830.5471719,20,1,1
147.456419,2287.741972,41,0,0
252.637807,1407.12838,53,1,1
187.481057,2091.178584,75,0,1
137.483594,995.1098617,60,0,0
162.493654,1241.311162,27,1,0
242.610632,1267.731181,82,1,1
167.484705,1363.377334,56,0,1
267.664655,887.2448499,53,1,1
235.188375,1795.290082,81,1,1
169.974105,584.4226607,74,0,0
159.947583,1714.568513,52,1,0
95.005709,770.6307096,67,0,0
172.457857,1973.393367,75,0,1
187.484705,1197.290608,49,0,1
202.636202,1710.907598,67,1,1
277.63748,1053.415573,54,1,1
104.97808,1965.221779,43,0,0
95.019486,1093.345316,32,0,0
152.44408,2021.782055,62,0,1
154.975543,1636.158987,70,0,1
217.470195,1792.56277,25,1,0
192.470522,1312.134316,33,1,0
207.49737,1289.886774,41,1,0
162.493654,1152.968935,51,1,0
162.471255,1746.011415,82,0,1
222.61428,1898.286119,56,1,1
125.007314,525.3079814,71,0,0
92.455141,1971.551928,34,0,0
222.61428,1821.82345,20,1,1
207.49737,1270.22182,23,1,0
139.934918,2761.982244,89,0,1
172.487091,504.9814106,72,0,1
175.133074,2019.788427,35,1,1
159.987503,879.9008247,89,0,0
162.452604,950.1312316,66,0,1
152.44408,1208.458932,57,0,1
139.979239,1210.196851,76,1,0
252.637807,804.3790601,81,1,1
242.610632,1614.1637,40,1,1
192.440432,1150.450972,85,0,1
262.610632,1136.60955,34,1,1
94.972827,1487.731702,30,0,0
124.97808,639.5093519,38,0,0
120.003499,796.4331979,78,0,1
275.119794,1124.637958,85,1,1
139.981577,1072.213221,63,0,1
202.443347,2688.491827,88,1,0
172.47417,1454.923517,49,1,0
144.960655,1014.854462,31,0,0
172.44408,1935.621118,33,0,1
222.61428,1648.155844,28,1,1
220.114868,1524.945096,84,1,1
127.442069,1160.756141,35,1,0
139.934918,2418.099487,43,0,1
172.457857,1523.590353,73,0,1
157.483594,278.9942907,77,0,0
187.481057,1885.164449,37,0,1
134.950905,805.3931837,24,0,0
127.474951,1188.311266,56,1,0
194.988208,779.392646,75,1,0
169.992756,891.5354705,70,0,0
152.488401,940.7924479,54,1,0
152.510442,1251.289889,42,0,0
152.457857,2623.835938,69,0,1
139.951231,888.9795791,50,1,0
129.948316,1023.702263,47,0,1
159.987503,407.5928812,59,0,0
79.978861,367.3059091,57,0,0
92.455141,1571.397537,29,0,0
204.961033,1340.685724,32,1,0
95.019486,876.3492188,81,0,0
232.637807,1700.52331,22,1,1
169.937833,726.6441549,37,1,0
137.469817,1577.015173,83,0,0
172.462354,2113.850791,44,0,1
142.500692,747.9301328,85,0,0
192.440432,708.8254196,58,0,1
187.656013,894.4102553,80,1,1
277.651257,1712.794495,28,1,1
157.469817,554.7295152,31,0,0
154.961766,1889.347998,87,0,1
162.468917,1078.260358,36,1,0
182.467607,1310.382845,23,0,1
195.006206,909.9557807,70,0,0
149.988989,1461.101266,24,1,0
139.987503,2649.830017,49,0,0
172.456745,1340.373707,60,1,0
190.12704,2123.334993,85,1,1
255.155493,1476.644914,32,1,1
137.468388,765.7044853,46,0,1
147.442069,1890.385398,47,1,0
187.49737,1259.528321,34,1,0
184.949594,1468.00712,47,0,1
202.443347,1060.779533,21,1,0
162.500692,720.333405,48,0,0
159.979358,2008.680996,23,0,0
162.465269,1154.892024,41,1,0
182.443347,2207.637213,37,1,0
194.952509,2346.894471,58,1,0
149.962093,954.1807838,34,0,1
172.510442,976.910308,77,0,0
227.475448,1599.474597,49,1,0
159.934918,1660.386663,32,0,1
184.949594,2536.687205,64,0,1
217.483972,1283.000223,70,1,0
172.510442,945.8621325,56,0,0
167.484705,2247.823032,45,0,1
172.440432,1441.176168,88,0,1
139.986074,1765.167048,22,0,1
184.978458,1203.563432,78,1,0
232.637807,1692.566285,69,1,1
172.470522,1486.494353,51,1,0
182.45383,1550.154506,26,0,1
172.487091,1979.490592,22,0,1
157.483594,526.38731,66,0,0
167.456419,570.7344969,35,0,0
104.97808,1344.903546,39,0,0
152.479779,602.4065111,37,0,1
127.525,1339.377921,72,0,0
117.468591,1752.198908,64,0,0
179.947583,1273.142721,48,1,0
104.964303,1964.775503,51,0,0
245.128318,1341.450253,49,1,1
120.003499,1976.347042,86,0,1
225.145743,1917.60124,37,1,1
104.964303,820.9557127,55,0,0
142.499263,1148.911745,54,0,1
139.965008,1919.921479,63,1,0
214.966286,1036.324728,65,1,0
117.472036,1839.699549,41,0,1
190.159922,847.9561126,79,1,1
147.442069,488.2811705,26,1,0
127.488728,875.0932458,63,1,0
184.971516,2128.80443,73,0,1
214.952509,1541.165921,55,1,0
159.994242,2687.9401,43,1,0
194.976769,768.0341067,48,0,1
112.455141,882.5591385,72,0,0
115.002061,1679.045392,18,0,0
242.61428,1809.863378,33,1,1
152.47417,2295.960298,33,1,0
217.483972,955.0181592,76,1,0
159.979358,2035.008705,55,0,0
169.967067,1681.813552,48,1,0
215.159141,1774.760154,87,1,1
187.656013,711.7404846,74,1,1
207.609354,2221.139588,55,1,1
192.440432,547.9869964,65,0,1
152.457857,1768.55004,44,0,1
207.609354,926.9394553,19,1,1
162.468917,715.3186358,87,1,0
172.470522,771.9557231,85,1,0
129.948316,1671.469773,27,0,1
137.461553,358.4232611,55,1,0
175.133074,1935.461046,47,1,1
147.471303,520.8892347,73,1,0
197.470195,1356.12218,68,1,0
179.965581,914.8863272,50,0,0
147.473844,638.4642534,23,0,0
174.975543,919.2881691,36,0,1
162.446995,1515.532948,53,1,0
147.460067,476.4598684,62,0,0
182.45383,1140.151122,89,0,1
144.960655,677.1757219,74,0,0
142.452604,2138.553831,28,0,1
147.442069,746.2481195,19,1,0
104.964303,1370.012453,63,0,0
139.9678,1754.601627,26,0,1
182.460772,2115.906589,45,1,0
164.988941,2576.783187,29,0,1
127.473844,1826.678884,87,0,0
149.984492,1559.824693,27,1,0
79.978861,961.7341695,50,0,0
137.468591,409.5740796,41,0,0
164.978458,1048.538032,70,1,0
154.975543,1460.729298,74,0,1
160.00128,539.9859818,72,0,0
182.460772,483.4546178,71,1,0
117.485813,541.4070913,55,0,1
159.965008,1030.206721,89,1,0
172.455519,1442.347357,38,1,0
129.976324,1204.678983,21,0,1
139.99789,730.1829735,71,1,0
94.972827,1304.854276,49,0,0
169.937833,2410.11164,74,1,0
187.484705,1278.688937,34,0,1
172.462354,831.9771606,42,0,1
275.119794,995.4220744,26,1,1
194.976769,592.8646912,48,0,1
112.455141,1055.617042,42,0,0
139.979239,525.3069851,88,1,0
245.131966,1128.690355,41,1,1
162.446995,1668.779606,55,1,0
169.937833,958.2229045,20,1,0
139.981577,825.6469228,83,0,1
144.960655,941.291001,42,0,0
184.978458,900.3977089,43,1,0
197.483972,1260.12789,72,1,0
220.161527,1618.259683,45,1,1
147.442069,1727.882293,18,1,0
164.985293,1464.442974,30,0,1
147.456419,2588.843484,25,0,0
104.97808,1170.35317,58,0,0
220.114868,1409.882802,86,1,1
182.446995,486.1105716,88,1,0
160.00128,688.7644008,48,0,0
240.114868,901.5457844,86,1,1
255.155493,1568.344567,39,1,1
220.114868,1809.921626,55,1,1
142.471255,1192.174805,34,0,1
179.947583,953.8934493,69,1,0
140.004928,682.4871065,72,0,0
187.484705,1154.565474,66,0,1
127.488728,677.2734494,39,1,0
162.471255,1024.582571,56,0,1
137.483594,1291.915318,44,0,0
149.944668,1755.239032,18,0,1
172.47417,1884.50089,70,1,0
184.979684,1029.123182,46,1,0
199.990219,2489.519356,30,0,1
172.503404,742.7794122,76,1,0
82.496547,1797.14783,33,0,0
182.446995,1249.494056,74,1,0
197.628838,1495.341126,21,1,1
174.988208,1516.797047,71,1,0
164.967019,3293.015758,66,0,1
207.475448,1057.037731,66,1,0
255.119794,1467.90459,35,1,1
142.452604,2743.734408,25,0,1
117.487242,976.9718156,43,0,0
275.119794,956.9132284,72,1,1
172.47417,884.6278615,25,1,0
159.947583,1201.898094,43,1,0
157.483594,810.4941232,57,0,0
172.456745,1237.560637,23,1,0
179.947583,2211.379038,20,1,0
149.99153,1144.495358,35,0,0
204.979684,1558.309095,81,1,0
104.992311,501.0626363,57,0,0
137.439154,495.8370195,32,0,1
242.657291,2730.054658,60,1,1
235.159141,1370.86345,64,1,1
117.468591,1111.834697,48,0,0
190.159922,1887.197833,40,1,1
159.987503,596.625449,67,0,0
169.944668,1507.046722,64,0,1
200.118516,1330.988714,21,1,1
129.948316,3192.755309,82,0,1
130.024412,644.4955303,72,0,0
159.964152,1076.076012,23,0,1
159.951231,432.0011277,37,1,0
192.470522,1437.241364,24,1,0
124.964303,951.5458256,40,0,0
200.165175,1733.107782,32,1,1
245.145743,1599.874839,59,1,1
159.951231,726.8978219,44,1,0
134.980139,831.4033785,60,0,0
175.133074,1798.360928,56,1,1
220.114868,3014.958938,23,1,1
162.468917,534.6671843,24,1,0
112.484375,552.7011071,85,0,0
242.628057,961.4921994,55,1,1
114.965789,1737.043258,52,1,0
124.97808,1425.346946,42,0,0
139.934918,2275.16632,49,0,1
184.985293,627.3962656,84,0,1
182.483267,972.4555268,45,0,0
255.133571,2383.673575,24,1,1
169.937833,686.8335296,32,1,0
129.959755,1539.452153,18,1,0
252.62403,770.971694,73,1,1
245.174977,937.6860638,87,1,1
132.466002,1579.887065,62,0,1
222.632554,2294.265591,82,1,1
165.018175,871.9497737,71,0,1
127.442069,737.7421962,71,1,0
152.495236,571.3635369,55,0,1
139.965008,1566.414462,61,1,0
129.948316,935.5106086,41,0,1
144.988941,1244.404963,54,0,1
149.992756,875.8840004,53,0,0
159.951231,557.4590468,49,1,0
184.979684,2543.181756,69,1,0
127.481989,1997.134556,59,0,0
132.466002,1196.617394,18,0,1
192.440432,1088.288955,36,0,1
139.99789,840.1259162,55,1,0
217.472533,839.4587853,22,0,1
139.934918,1011.509096,56,0,1
139.981577,738.9464573,89,0,1
149.977753,1567.544174,82,0,0
147.442069,874.5485738,35,1,0
149.937833,1690.990907,20,1,0
129.959755,1093.673208,39,1,0
137.483594,1598.603464,65,0,0
204.963371,1982.607316,28,0,1
270.160419,1998.877156,86,1,1
169.937833,1870.659833,27,1,0
262.610632,831.5573687,65,1,1
152.47417,1043.284658,61,1,0
119.989722,587.0970427,39,0,1
245.146969,2207.767111,55,1,1
214.966286,2252.093831,86,1,0
127.442069,1968.581014,35,1,0
137.461553,992.3896521,23,1,0
124.964303,383.5428131,75,0,0
129.994975,1297.575754,24,0,1
162.471255,507.3968121,34,0,1
172.47417,2095.858312,63,1,0
182.476229,1173.415489,50,1,0
127.511223,885.546457,46,0,0
187.513939,1009.567691,46,0,1
160.00128,1100.161591,24,0,0
182.490006,985.3722849,32,1,0
112.455141,1171.036365,57,0,0
137.439154,556.6697772,50,0,1
147.478341,297.5330656,49,0,0
124.993537,814.974232,69,0,0
120.003499,942.2015895,77,0,1
147.473844,1374.793483,30,0,0
139.934918,1698.876321,26,0,1
242.628057,1015.71304,30,1,1
127.473844,1696.133718,78,0,0
162.498151,1825.848805,73,1,0
134.950905,633.9224183,39,0,0
127.481989,468.2897271,39,0,0
142.452604,1470.820856,72,0,1
159.979358,1336.534659,37,0,0
152.502178,1185.69317,34,1,0
129.948316,1142.173902,27,0,1
207.609354,1061.749813,24,1,1
184.985293,656.1054778,43,0,1
114.983787,391.7847619,58,0,0
222.649979,783.1189106,75,1,1
142.515576,1729.34277,33,1,0
152.466002,535.493169,57,0,1
227.475448,668.5567922,78,1,0
154.961766,2356.021599,74,0,1
162.500489,1526.656486,51,0,1
192.48852,1257.976073,32,0,0
222.628057,1176.40624,84,1,1
222.649979,1556.108789,60,1,1
190.173699,2053.027319,20,1,1
127.506726,411.2961627,38,0,0
149.984492,1488.81735,71,1,0
200.132293,1304.571599,56,1,1
200.132293,1341.595521,35,1,1
217.483972,1123.503268,33,1,0
129.962093,2214.953933,88,0,1
92.5018,732.0802458,75,0,0
164.967019,1099.763014,34,0,1
182.45383,1365.14372,89,0,1
230.105118,1108.349605,76,1,1
124.97808,986.7489919,69,0,0
182.443347,1248.345698,88,1,0
149.937833,1637.132389,64,1,0
137.468388,704.224884,65,0,1
162.460772,1203.486183,51,1,0
139.983006,1665.50808,69,0,0
104.962874,484.8207127,81,0,1
167.484705,1422.716519,79,0,1
144.960655,1341.412763,64,0,0
149.97755,2674.084451,58,0,1
187.46728,1243.061143,77,0,1
232.641455,1111.571623,19,1,1
214.966286,1546.673637,60,1,0
204.963371,834.3144319,30,0,1
169.992756,1688.039806,71,0,0
245.131966,1726.803854,31,1,1
114.972827,717.4300821,74,0,0
160.00128,1656.731409,64,0,0
112.455141,1594.963149,47,0,0
79.978861,1943.112927,76,0,0
92.455141,913.9626257,74,0,0
144.960655,1157.286118,54,0,0
152.462354,1323.979879,22,0,1
175.02109,2138.939088,31,1,0
