MonthlyCharge,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
127.460067,0,0,1,0,0,1,0,1,0,0
162.482694,0,0,1,0,1,0,1,0,0,1
104.962874,0,0,1,0,0,0,0,0,1,0
169.937833,1,1,1,0,0,1,0,0,0,1
159.934918,0,0,1,0,0,1,0,0,1,0
217.470195,0,0,1,1,1,1,0,1,0,1
245.146969,0,0,0,1,0,0,1,1,1,1
177.48762,0,1,1,0,1,1,1,1,0,1
162.465269,0,0,1,1,1,0,0,0,0,1
147.456419,0,0,1,1,0,1,0,0,0,0
134.950905,0,0,0,0,0,1,0,0,0,0
127.442069,0,0,1,0,0,0,0,0,0,1
184.978458,1,1,1,0,1,1,1,0,0,1
137.468388,1,1,1,1,0,0,0,0,1,0
182.443347,0,0,1,1,0,1,0,0,0,1
172.487091,0,0,1,1,0,1,1,0,1,0
162.500692,0,0,1,0,1,1,1,1,0,0
137.439154,1,0,1,0,0,0,0,0,1,0
220.114868,1,1,1,1,0,0,0,0,1,1
159.994242,1,0,0,1,0,0,1,0,0,1
159.964152,1,1,1,1,0,1,0,0,1,0
275.133571,1,0,1,1,0,1,1,0,1,1
194.958118,0,1,1,1,1,1,0,0,1,0
124.97808,1,0,1,0,0,0,1,0,0,0
92.455141,0,0,0,0,0,0,0,0,0,0
229.993134,0,0,1,1,1,1,1,1,0,1
147.478341,1,1,1,1,1,0,0,0,0,0
179.947583,0,1,1,1,0,0,0,0,0,1
175.006206,0,0,1,1,1,1,1,1,0,0
204.963371,0,1,0,1,0,1,1,0,1,0
210.12704,1,1,1,0,1,0,0,0,1,1
184.967019,0,1,1,0,0,1,1,1,1,0
200.118516,1,0,1,0,0,0,0,1,1,1
114.965789,1,0,1,0,0,0,0,0,0,1
134.980139,1,0,1,1,0,1,0,0,0,0
92.488023,0,0,1,0,0,0,0,1,0,0
137.483594,0,1,1,1,0,0,1,0,0,0
137.483594,0,0,1,1,0,0,1,0,0,0
207.638588,1,1,1,1,0,0,0,0,1,1
114.972827,0,1,1,0,1,0,0,0,0,0
207.609354,0,1,1,0,0,0,0,0,1,1
134.950905,1,0,1,0,0,1,0,0,0,0
240.114868,0,0,1,1,0,0,0,0,1,1
149.959755,0,1,1,0,1,0,0,0,0,1
134.950905,1,0,1,0,0,1,0,0,0,0
204.963371,1,0,0,1,0,1,1,0,1,0
149.977753,0,1,1,0,1,1,0,1,0,0
139.934918,0,0,1,0,0,1,0,0,1,0
197.628838,0,0,1,0,0,1,0,0,1,1
152.479779,1,0,1,0,1,0,1,0,1,0
139.95684,0,0,1,0,1,0,0,0,1,0
229.993134,0,0,1,1,1,1,1,1,0,1
142.471255,1,0,1,0,0,0,1,1,1,0
159.947583,0,1,1,1,0,0,0,0,0,1
240.114868,1,1,1,1,0,0,0,0,1,1
172.440432,1,0,1,1,0,1,0,0,1,0
169.967067,0,0,1,1,0,1,0,0,0,1
149.962093,0,1,1,0,0,0,1,0,1,0
134.950905,1,0,1,0,0,1,0,0,0,0
159.965008,1,0,1,0,0,0,1,0,0,1
232.637807,1,0,1,1,0,0,1,0,1,1
149.962093,1,0,1,0,0,0,1,0,1,0
184.963371,1,0,1,1,0,1,1,0,1,0
182.490006,1,1,1,1,0,1,1,0,0,1
159.951231,0,0,1,0,0,0,0,1,0,1
147.442069,0,0,1,0,0,0,0,0,0,1
242.632554,1,0,1,1,1,0,0,0,1,1
162.500489,1,0,1,1,0,0,1,1,1,0
172.457857,0,0,1,0,0,1,1,0,1,0
140.00128,0,0,1,1,1,0,1,0,0,0
144.988941,0,0,1,0,1,0,1,1,1,0
150.020764,1,0,1,1,1,1,1,0,0,0
275.133571,0,0,1,1,0,1,1,0,1,1
130.006414,1,1,1,0,1,0,1,0,0,1
197.48762,1,1,1,0,1,1,1,1,0,1
149.984492,0,1,0,0,0,1,1,0,0,1
184.978458,1,0,0,0,1,1,1,0,0,1
207.609354,1,0,1,0,0,0,0,0,1,1
139.99789,0,0,1,0,0,0,1,1,0,1
220.132293,1,0,1,0,0,0,1,0,1,1
242.632554,0,0,1,1,1,0,0,0,1,1
154.991856,1,1,1,0,1,0,1,1,0,1
139.987503,1,1,1,1,1,0,0,1,0,0
245.145743,0,0,1,0,1,1,1,0,1,1
187.609354,0,1,1,0,0,0,0,0,1,1
159.965008,1,0,0,0,0,0,1,0,0,1
192.440432,1,1,1,1,0,1,0,0,1,0
172.440432,1,0,1,1,0,1,0,0,1,0
204.961033,1,1,1,1,1,1,0,0,0,1
222.649979,0,1,1,0,1,0,1,0,1,1
159.951231,1,1,1,0,0,0,0,1,0,1
159.965008,0,0,1,0,0,0,1,0,0,1
152.510442,0,0,1,1,1,0,1,1,0,0
187.656013,0,1,1,0,0,0,1,0,1,1
184.978458,0,1,1,0,1,1,1,0,0,1
127.481989,1,1,1,0,1,0,0,1,0,0
220.118516,0,1,1,0,0,0,0,1,1,1
162.482694,0,0,1,0,1,0,1,0,0,1
245.146969,0,0,1,1,0,0,1,1,1,1
162.465269,1,0,1,1,1,0,0,0,0,1
149.984492,1,0,1,0,0,1,1,0,0,1
147.478341,0,0,1,1,1,0,0,0,0,0
184.963371,0,1,1,1,0,1,1,0,1,0
172.47417,1,1,1,0,0,0,1,1,0,1
200.132293,1,0,1,0,0,0,1,0,1,1
92.455141,0,1,1,0,0,0,0,0,0,0
214.966286,1,1,1,1,0,1,1,0,0,1
127.458638,0,1,1,0,0,1,0,0,1,0
120.003499,1,0,1,0,1,0,1,0,1,0
210.105118,0,0,1,0,0,1,0,0,1,1
142.500692,1,1,1,0,1,1,1,1,0,0
79.978861,0,0,1,0,0,0,0,0,0,0
137.468388,0,0,1,1,0,0,0,0,1,0
134.950905,0,1,1,0,0,1,0,0,0,0
104.962874,1,0,1,0,0,0,0,0,1,0
102.474625,0,0,1,0,0,1,0,0,0,0
162.482694,1,0,1,0,1,0,1,0,0,1
159.994242,0,0,1,1,0,0,1,0,0,1
92.455141,0,1,1,0,0,0,0,0,0,0
255.155493,0,0,1,1,1,0,1,0,1,1
159.983006,0,0,1,0,0,1,1,1,0,0
169.944668,0,0,1,1,0,0,0,0,1,0
127.511223,0,0,1,1,1,0,0,1,0,0
95.019486,0,1,1,0,1,0,1,0,0,0
134.980139,0,0,1,1,0,1,0,0,0,0
112.455141,0,0,1,0,0,0,0,0,0,0
92.455141,1,0,1,0,0,0,0,0,0,0
127.442069,1,1,1,0,0,0,0,0,0,1
129.962093,0,1,1,0,0,0,1,0,1,0
112.484375,1,0,1,1,0,0,0,0,0,0
212.641455,1,0,1,0,0,0,1,1,1,1
220.161527,0,0,1,1,0,0,1,0,1,1
149.937833,0,0,1,0,0,1,0,0,0,1
232.641455,0,0,1,0,0,0,1,1,1,1
192.470522,1,0,1,1,0,0,1,0,0,1
194.966286,0,0,1,1,0,1,1,0,0,1
114.965789,0,0,1,0,0,0,0,0,0,1
192.48852,0,0,1,1,0,1,1,1,0,0
152.479779,0,1,1,0,1,0,1,0,1,0
154.961766,1,0,1,0,1,1,0,1,1,0
124.97808,0,1,1,0,0,0,1,0,0,0
152.44408,0,1,1,0,0,1,0,1,1,0
232.641455,0,1,1,0,0,0,1,1,1,1
182.465269,0,1,1,1,1,0,0,0,0,1
242.610632,0,0,0,1,0,1,0,0,1,1
202.443347,0,1,1,1,0,1,0,0,0,1
117.487242,1,1,1,0,0,0,1,1,0,0
184.979684,1,1,1,1,0,0,1,1,0,1
240.114868,0,0,1,1,0,0,0,0,1,1
184.967019,0,0,1,0,0,1,1,1,1,0
127.458638,0,0,1,0,0,1,0,0,1,0
184.985293,1,0,1,1,1,0,1,0,1,0
277.63748,0,0,1,1,1,1,0,1,1,1
172.457857,0,0,1,0,0,1,1,0,1,0
194.966286,1,0,1,1,0,1,1,0,0,1
174.975543,0,1,1,0,1,1,1,0,1,0
149.937833,1,1,1,0,0,1,0,0,0,1
112.455141,0,1,1,0,0,0,0,0,0,0
149.959755,0,0,1,0,1,0,0,0,0,1
277.63748,1,1,1,1,1,1,0,1,1,1
112.484375,1,0,1,1,0,0,0,0,0,0
117.439154,0,0,1,0,0,0,0,0,1,0
275.133571,1,0,0,1,0,1,1,0,1,1
147.456419,0,0,1,1,0,1,0,0,0,0
204.949594,0,0,1,1,0,1,0,1,1,0
127.474951,0,0,1,0,0,0,0,1,0,1
129.962093,0,1,1,0,0,0,1,0,1,0
242.610632,1,1,1,1,0,1,0,0,1,1
127.442069,0,0,1,0,0,0,0,0,0,1
104.964303,1,1,1,0,0,0,0,1,0,0
182.443347,0,1,1,1,0,1,0,0,0,1
159.947583,1,1,1,1,0,0,0,0,0,1
157.483594,1,1,1,1,0,0,1,0,0,0
129.948316,1,1,1,0,0,0,0,1,1,0
139.934918,0,0,1,0,0,1,0,0,1,0
222.649979,0,1,1,0,1,0,1,0,1,1
162.482694,0,1,1,0,1,0,1,0,0,1
125.007314,1,0,1,1,0,0,1,0,0,0
204.949594,1,0,1,1,0,1,0,1,1,0
139.965008,1,0,1,0,0,0,1,0,0,1
182.465269,0,0,1,1,1,0,0,0,0,1
104.992311,0,0,1,0,1,1,0,0,0,0
220.118516,0,1,0,0,0,0,0,1,1,1
154.991856,0,1,1,0,1,0,1,1,0,1
142.452604,0,0,0,0,1,1,0,0,1,0
147.442069,1,0,1,0,0,0,0,0,0,1
124.97808,0,0,1,0,0,0,1,0,0,0
220.118516,1,0,1,0,0,0,0,1,1,1
117.439154,1,0,1,0,0,0,0,0,1,0
95.019486,1,0,1,0,1,0,1,0,0,0
162.482694,0,0,1,0,1,0,1,0,0,1
159.947583,0,1,1,1,0,0,0,0,0,1
104.97808,0,0,0,0,0,0,1,0,0,0
117.483475,0,0,0,0,1,0,0,0,0,1
172.484753,1,1,1,1,1,1,0,0,0,1
169.937833,0,0,1,0,0,1,0,0,0,1
147.473844,0,0,0,0,0,1,1,0,0,0
175.133074,0,1,1,0,0,0,0,0,1,1
195.006206,0,0,1,1,1,1,1,1,0,0
127.458638,1,1,1,0,0,1,0,0,1,0
245.145743,1,0,0,0,1,1,1,0,1,1
220.132293,0,1,1,0,0,0,1,0,1,1
147.442069,1,1,1,0,0,0,0,0,0,1
275.119794,1,0,1,1,0,1,0,1,1,1
162.45383,1,1,1,1,0,0,0,1,1,0
124.964303,1,0,1,0,0,0,0,1,0,0
192.48852,1,0,1,1,0,1,1,1,0,0
104.97808,0,1,1,0,0,0,1,0,0,0
137.487242,0,0,1,0,0,0,1,1,0,0
124.97808,0,0,1,0,0,0,1,0,0,0
172.44408,0,0,1,0,0,1,0,1,1,0
114.972827,1,1,1,0,1,0,0,0,0,0
202.443347,0,0,1,1,0,1,0,0,0,1
159.983006,0,0,1,0,0,1,1,1,0,0
187.46728,1,0,1,1,1,1,0,1,1,0
157.469817,0,0,1,1,0,0,0,1,0,0
212.641455,1,0,1,0,0,0,1,1,1,1
172.470522,0,0,1,1,0,0,1,0,0,1
104.992311,0,0,1,0,1,1,0,0,0,0
134.950905,0,0,1,0,0,1,0,0,0,0
187.484705,0,1,1,0,1,1,1,1,1,0
149.988989,0,0,1,1,1,0,0,0,0,1
182.483267,1,0,1,1,1,1,0,1,0,0
210.105118,1,0,0,0,0,1,0,0,1,1
129.994975,1,0,1,0,0,0,1,1,1,0
194.974431,0,0,1,1,1,0,0,1,0,1
139.983006,0,0,1,0,0,1,1,1,0,0
262.610632,1,0,1,1,0,1,0,0,1,1
255.119794,1,0,1,1,0,1,0,1,1,1
192.470522,0,0,1,1,0,0,1,0,0,1
114.950905,1,0,1,0,0,1,0,0,0,0
129.99153,0,0,1,0,1,1,1,0,0,0
129.99153,0,0,0,0,1,1,1,0,0,0
114.972827,1,1,1,0,1,0,0,0,0,0
159.979358,1,0,1,1,0,1,1,0,0,0
164.964681,0,1,1,0,1,1,0,1,0,1
159.965581,0,0,1,1,0,1,0,1,0,0
160.00128,0,0,1,1,1,0,1,0,0,0
149.959755,0,0,1,0,1,0,0,0,0,1
222.628057,1,0,0,0,0,1,1,0,1,1
204.963371,1,0,1,1,0,1,1,0,1,0
172.44408,0,1,1,0,0,1,0,1,1,0
220.114868,1,1,1,1,0,0,0,0,1,1
149.97755,1,0,1,1,0,0,0,1,1,0
270.160419,0,0,1,1,1,1,1,1,1,1
152.44408,1,1,1,0,0,1,0,1,1,0
232.62403,0,0,1,1,0,0,0,1,1,1
222.632554,0,1,1,1,1,0,0,0,1,1
262.610632,1,0,1,1,0,1,0,0,1,1
179.979358,1,0,1,1,0,1,1,0,0,0
165.01134,1,1,1,0,1,1,1,1,0,1
242.628057,1,1,1,0,0,1,1,0,1,1
182.465269,1,0,1,1,1,0,0,0,0,1
92.455141,0,0,1,0,0,0,0,0,0,0
179.965581,1,0,1,1,0,1,0,1,0,0
255.119794,1,1,1,1,0,1,0,1,1,1
182.460772,0,0,1,0,0,1,1,0,0,1
127.458638,0,1,1,0,0,1,0,0,1,0
207.609354,1,0,1,0,0,0,0,0,1,1
117.468591,1,1,1,0,1,1,0,0,0,0
95.005709,1,0,1,0,1,0,0,1,0,0
217.470195,0,0,1,1,1,1,0,1,0,1
245.146969,1,0,1,1,0,0,1,1,1,1
177.48762,1,0,1,0,1,1,1,1,0,1
172.44408,0,0,1,0,0,1,0,1,1,0
232.652038,0,0,1,1,1,1,0,0,1,1
147.442069,1,1,0,0,0,0,0,0,0,1
242.61428,1,0,1,0,0,1,0,1,1,1
172.487091,1,0,1,1,0,1,1,0,1,0
212.641455,0,0,1,0,0,0,1,1,1,1
154.975543,1,0,0,0,1,1,1,0,1,0
154.975543,0,0,1,0,1,1,1,0,1,0
207.481057,1,0,1,1,1,1,1,0,1,0
127.495766,1,0,1,0,1,0,1,0,0,0
127.442069,1,0,1,0,0,0,0,0,0,1
194.976769,0,0,1,1,0,0,1,1,1,0
114.997564,1,0,1,0,0,1,1,0,0,0
207.638588,0,1,1,1,0,0,0,0,1,1
184.971516,0,0,1,1,1,0,0,1,1,0
182.446995,0,0,1,0,0,1,0,1,0,1
169.944668,0,0,1,1,0,0,0,0,1,0
220.132293,0,1,1,0,0,0,1,0,1,1
142.452604,0,1,1,0,1,1,0,0,1,0
129.994975,1,1,1,0,0,0,1,1,1,0
139.979239,0,0,1,0,1,1,0,0,0,1
157.483594,1,1,1,1,0,0,1,0,0,0
200.118516,0,0,1,0,0,0,0,1,1,1
149.959755,0,0,1,0,1,0,0,0,0,1
182.460772,1,1,1,0,0,1,1,0,0,1
212.641455,1,1,1,0,0,0,1,1,1,1
149.977753,1,0,1,0,1,1,0,1,0,0
129.976324,0,0,1,0,1,1,0,0,1,0
152.466002,0,0,1,0,1,0,0,1,1,0
142.482694,1,0,1,0,1,0,1,0,0,1
132.479779,1,0,1,0,1,0,1,0,1,0
149.984492,0,1,1,0,0,1,1,0,0,1
240.114868,0,0,1,1,0,0,0,0,1,1
230.105118,1,0,0,0,0,1,0,0,1,1
129.994975,1,1,1,0,0,0,1,1,1,0
159.980465,0,0,1,1,0,0,0,1,0,1
117.468591,1,0,1,0,1,1,0,0,0,0
247.664655,1,0,1,1,1,0,1,1,1,1
184.993915,0,0,1,1,1,1,0,1,0,1
162.467607,0,0,1,1,0,0,1,0,1,0
277.651257,0,0,1,1,1,1,1,0,1,1
172.455519,0,1,1,0,1,1,0,0,0,1
149.959755,1,0,1,0,1,0,0,0,0,1
172.456745,0,0,0,1,0,0,0,1,0,1
169.992756,1,1,0,1,0,0,1,1,0,0
172.440432,1,1,1,1,0,1,0,0,1,0
194.988208,1,1,1,1,1,0,1,0,0,1
235.141716,1,0,1,1,1,0,0,1,1,1
242.61428,1,1,1,0,0,1,0,1,1,1
117.51525,1,0,1,0,1,1,1,0,0,0
127.458638,1,0,0,0,0,1,0,0,1,0
179.947583,0,0,1,1,0,0,0,0,0,1
139.934918,1,0,1,0,0,1,0,0,1,0
92.488023,0,0,1,0,0,0,0,1,0,0
117.472036,1,1,1,0,0,0,0,1,1,0
187.481057,0,1,1,1,1,1,1,0,1,0
225.145743,0,1,1,0,1,1,1,0,1,1
159.965008,1,0,1,0,0,0,1,0,0,1
255.141716,1,1,0,1,1,0,0,1,1,1
184.993915,0,1,1,1,1,1,0,1,0,1
149.984492,1,1,0,0,0,1,1,0,0,1
182.465269,0,0,1,1,1,0,0,0,0,1
129.948316,1,0,1,0,0,0,0,1,1,0
152.47417,1,1,1,0,0,0,1,1,0,1
207.49737,1,0,1,1,1,0,1,1,0,1
154.991856,0,0,1,0,1,0,1,1,0,1
137.468591,0,0,1,0,1,1,0,0,0,0
207.481057,0,0,1,1,1,1,1,0,1,0
137.439154,0,1,1,0,0,0,0,0,1,0
252.62403,0,0,1,1,0,0,0,1,1,1
194.999168,1,0,1,1,0,1,1,1,0,1
152.509013,1,0,1,1,1,0,1,0,1,0
137.439154,1,1,0,0,0,0,0,0,1,0
267.664655,0,0,1,1,1,0,1,1,1,1
157.469817,1,0,1,1,0,0,0,1,0,0
154.975543,1,0,1,0,1,1,1,0,1,0
117.439154,0,0,1,0,0,0,0,0,1,0
182.476229,0,0,1,1,0,1,0,1,0,1
142.485486,1,0,1,0,1,1,0,1,1,0
162.452604,1,1,1,0,1,1,0,0,1,0
144.960655,0,0,0,1,0,0,0,0,0,0
129.994975,0,0,1,0,0,0,1,1,1,0
129.962093,1,0,1,0,0,0,1,0,1,0
212.655686,1,0,1,0,1,1,0,1,1,1
104.962874,0,0,1,0,0,0,0,0,1,0
147.478341,1,0,1,1,1,0,0,0,0,0
134.980139,0,0,1,1,0,1,0,0,0,0
127.488728,0,0,1,0,0,0,1,0,0,1
220.132293,1,1,1,0,0,0,1,0,1,1
184.967019,1,0,1,0,0,1,1,1,1,0
124.964303,1,0,0,0,0,0,0,1,0,0
182.467607,0,0,1,1,0,0,1,0,1,0
162.500692,1,1,1,0,1,1,1,1,0,0
172.470522,0,0,1,1,0,0,1,0,0,1
212.669463,0,1,1,0,1,1,1,0,1,1
257.63748,0,0,1,1,1,1,0,1,1,1
222.628057,0,0,1,0,0,1,1,0,1,1
152.479779,1,0,1,0,1,0,1,0,1,0
112.455141,0,0,1,0,0,0,0,0,0,0
142.485486,0,0,1,0,1,1,0,1,1,0
162.471255,1,0,1,0,0,0,1,1,1,0
159.964152,0,0,1,1,0,1,0,0,1,0
194.958118,0,0,1,1,1,1,0,0,1,0
149.944668,0,0,1,1,0,0,0,0,1,0
182.460772,1,1,1,0,0,1,1,0,0,1
204.949594,0,0,1,1,0,1,0,1,1,0
120.003499,0,0,1,0,1,0,1,0,1,0
164.985293,1,1,1,1,1,0,1,0,1,0
172.503404,1,1,1,1,0,0,1,1,0,1
277.651257,0,1,1,1,1,1,1,0,1,1
275.133571,0,0,1,1,0,1,1,0,1,1
152.510442,1,0,1,1,1,0,1,1,0,0
184.971516,1,0,1,1,1,0,0,1,1,0
227.475448,1,0,1,1,0,1,1,1,0,1
184.967019,0,0,1,0,0,1,1,1,1,0
129.977753,1,0,1,0,1,1,0,1,0,0
275.119794,1,0,1,1,0,1,0,1,1,1
194.958118,0,0,1,1,1,1,0,0,1,0
139.99789,0,0,1,0,0,0,1,1,0,1
115.002061,0,0,1,1,1,0,0,0,0,0
192.440432,1,0,0,1,0,1,0,0,1,0
139.965008,1,1,0,0,0,0,1,0,0,1
182.443347,0,1,1,1,0,1,0,0,0,1
159.964152,0,0,1,1,0,1,0,0,1,0
139.934918,0,0,1,0,0,1,0,0,1,0
177.65076,0,1,1,0,1,0,0,0,1,1
210.105118,0,1,1,0,0,1,0,0,1,1
172.44408,1,1,1,0,0,1,0,1,1,0
117.472036,0,1,1,0,0,0,0,1,1,0
144.960655,0,0,1,1,0,0,0,0,0,0
210.12704,1,0,0,0,1,0,0,0,1,1
192.470522,0,0,1,1,0,0,1,0,0,1
150.006987,0,1,1,1,1,1,0,1,0,0
169.937833,1,0,1,0,0,1,0,0,0,1
222.649979,1,0,1,0,1,0,1,0,1,1
200.118516,0,1,1,0,0,0,0,1,1,1
255.137219,1,0,1,0,0,1,1,1,1,1
190.12704,0,0,1,0,1,0,0,0,1,1
117.485813,1,0,1,0,0,0,1,0,1,0
220.132293,1,1,1,0,0,0,1,0,1,1
142.468917,0,1,1,0,1,0,0,1,0,1
142.471255,1,1,1,0,0,0,1,1,1,0
275.133571,1,0,1,1,0,1,1,0,1,1
162.482694,0,0,1,0,1,0,1,0,0,1
114.983787,0,0,1,0,0,1,0,1,0,0
204.949594,0,0,1,1,0,1,0,1,1,0
147.460067,1,0,1,0,0,1,0,1,0,0
139.99789,1,1,1,0,0,0,1,1,0,1
190.12704,1,0,1,0,1,0,0,0,1,1
222.632554,1,0,1,1,1,0,0,0,1,1
139.979239,0,1,1,0,1,1,0,0,0,1
200.132293,1,0,1,0,0,0,1,0,1,1
172.44408,0,0,1,0,0,1,0,1,1,0
179.947583,1,0,1,1,0,0,0,0,0,1
235.141716,0,0,1,1,1,0,0,1,1,1
172.440432,0,0,1,1,0,1,0,0,1,0
240.114868,1,1,1,1,0,0,0,0,1,1
152.479779,1,1,0,0,1,0,1,0,1,0
210.138,0,0,1,0,0,1,0,1,1,1
154.975543,1,0,0,0,1,1,1,0,1,0
127.442069,1,0,1,0,0,0,0,0,0,1
162.446995,1,0,1,0,0,1,0,1,0,1
230.105118,0,0,1,0,0,1,0,0,1,1
262.610632,1,0,1,1,0,1,0,0,1,1
149.99153,1,1,1,0,1,1,1,0,0,0
187.609354,1,0,1,0,0,0,0,0,1,1
104.97808,0,0,1,0,0,0,1,0,0,0
222.636202,0,0,1,0,1,0,0,1,1,1
255.155493,1,1,1,1,1,0,1,0,1,1
129.962093,1,0,1,0,0,0,1,0,1,0
229.993134,0,0,1,1,1,1,1,1,0,1
149.948316,0,0,1,0,0,0,0,1,1,0
220.132293,1,0,1,0,0,0,1,0,1,1
149.962093,1,0,1,0,0,0,1,0,1,0
190.173699,1,0,1,0,1,0,1,0,1,1
179.965581,0,1,1,1,0,1,0,1,0,0
225.131966,0,0,1,0,1,1,0,1,1,1
230.105118,1,0,1,0,0,1,0,0,1,1
210.156274,0,1,0,1,1,0,0,0,1,1
152.509013,1,0,1,1,1,0,1,0,1,0
149.948316,0,0,1,0,0,0,0,1,1,0
265.146969,1,0,1,1,0,0,1,1,1,1
242.61428,1,1,1,0,0,1,0,1,1,1
167.456419,0,0,1,1,0,1,0,0,0,0
190.159922,1,0,1,0,1,0,0,1,1,1
242.657291,1,0,1,1,0,1,1,0,1,1
132.479779,0,0,1,0,1,0,1,0,1,0
139.95684,0,0,1,0,1,0,0,0,1,0
207.609354,0,0,1,0,0,0,0,0,1,1
104.962874,1,1,1,0,0,0,0,0,1,0
172.456745,1,0,1,1,0,0,0,1,0,1
124.964303,0,0,1,0,0,0,0,1,0,0
179.979358,1,0,1,1,0,1,1,0,0,0
137.439154,1,1,1,0,0,0,0,0,1,0
127.458638,0,0,1,0,0,1,0,0,1,0
210.105118,0,0,1,0,0,1,0,0,1,1
222.636202,1,0,0,0,1,0,0,1,1,1
172.510442,1,0,1,1,1,0,1,1,0,0
220.114868,1,0,1,1,0,0,0,0,1,1
117.485813,0,0,0,0,0,0,1,0,1,0
287.642733,0,0,1,1,0,1,1,1,1,1
140.00128,0,0,1,1,1,0,1,0,0,0
207.46728,0,0,1,1,1,1,0,1,1,0
124.960655,0,1,1,1,0,0,0,0,0,0
162.460772,0,0,1,0,0,1,1,0,0,1
157.483594,1,1,1,1,0,0,1,0,0,0
129.977753,0,0,1,0,1,1,0,1,0,0
172.47417,0,0,1,0,0,0,1,1,0,1
149.948316,1,0,1,0,0,0,0,1,1,0
182.446995,1,1,1,0,0,1,0,1,0,1
182.460772,1,1,1,0,0,1,1,0,0,1
132.466002,0,0,1,0,1,0,0,1,1,0
287.642733,1,1,1,1,0,1,1,1,1,1
162.497044,1,1,1,1,1,1,1,0,0,0
139.987503,1,0,1,1,1,0,0,1,0,0
179.965581,0,0,1,1,0,1,0,1,0,0
172.47417,0,0,1,0,0,0,1,1,0,1
82.496547,1,0,1,0,1,0,0,0,0,0
124.960655,1,0,1,1,0,0,0,0,0,0
124.960655,1,0,1,1,0,0,0,0,0,0
129.99153,0,0,0,0,1,1,1,0,0,0
222.649979,1,1,1,0,1,0,1,0,1,1
255.141716,0,0,1,1,1,0,0,1,1,1
172.455519,1,1,1,0,1,1,0,0,0,1
127.458638,0,1,1,0,0,1,0,0,1,0
232.641455,1,1,1,0,0,0,1,1,1,1
182.460772,1,1,0,0,0,1,1,0,0,1
184.963371,1,0,0,1,0,1,1,0,1,0
187.484705,1,0,1,0,1,1,1,1,1,0
115.002061,1,1,1,1,1,0,0,0,0,0
142.485486,1,1,1,0,1,1,0,1,1,0
147.460067,1,0,1,0,0,1,0,1,0,0
92.455141,1,0,1,0,0,0,0,0,0,0
179.947583,1,0,1,1,0,0,0,0,0,1
270.160419,0,0,1,1,1,1,1,1,1,1
267.642733,1,0,1,1,0,1,1,1,1,1
92.488023,1,0,1,0,0,0,0,1,0,0
232.641455,0,0,1,0,0,0,1,1,1,1
172.487091,1,1,1,1,0,1,1,0,1,0
232.622804,0,0,1,0,1,1,0,0,1,1
79.978861,0,0,0,0,0,0,0,0,0,0
172.456745,0,0,1,1,0,0,0,1,0,1
182.460772,0,1,1,0,0,1,1,0,0,1
242.61428,1,0,1,0,0,1,0,1,1,1
127.511223,1,1,1,1,1,0,0,1,0,0
160.01224,1,0,1,1,0,1,1,1,0,0
184.978458,0,0,1,0,1,1,1,0,0,1
157.469817,0,0,1,1,0,0,0,1,0,0
162.467607,1,0,1,1,0,0,1,0,1,0
210.12704,1,0,0,0,1,0,0,0,1,1
199.990219,0,0,1,1,1,1,1,1,1,0
144.960655,1,0,1,1,0,0,0,0,0,0
164.985293,0,1,1,1,1,0,1,0,1,0
245.146969,0,1,1,1,0,0,1,1,1,1
107.481989,1,0,1,0,1,0,0,1,0,0
142.468917,0,0,1,0,1,0,0,1,0,1
187.609354,1,1,1,0,0,0,0,0,1,1
242.628057,0,0,1,0,0,1,1,0,1,1
147.503078,0,1,1,1,0,1,1,0,0,0
102.474625,0,1,1,0,0,1,0,0,0,0
172.457857,1,1,1,0,0,1,1,0,1,0
217.483972,1,1,1,1,1,1,1,0,0,1
139.983006,1,0,1,0,0,1,1,1,0,0
129.959755,1,1,1,0,1,0,0,0,0,1
105.010962,1,0,1,0,0,0,1,1,0,0
117.487242,0,1,1,0,0,0,1,1,0,0
214.952509,0,1,1,1,0,1,0,1,0,1
202.443347,0,0,1,1,0,1,0,0,0,1
202.682861,1,0,1,0,1,0,1,1,1,1
255.119794,1,0,1,1,0,1,0,1,1,1
190.12704,1,0,1,0,1,0,0,0,1,1
202.649979,0,0,1,0,1,0,1,0,1,1
149.944668,1,0,1,1,0,0,0,0,1,0
182.467607,0,0,1,1,0,0,1,0,1,0
182.446995,0,0,0,0,0,1,0,1,0,1
192.470522,1,0,1,1,0,0,1,0,0,1
139.951231,1,0,0,0,0,0,0,1,0,1
144.988941,0,0,0,0,1,0,1,1,1,0
157.483594,0,1,1,1,0,0,1,0,0,0
184.985293,1,1,1,1,1,0,1,0,1,0
225.178625,1,0,1,0,1,1,1,1,1,1
210.105118,1,0,1,0,0,1,0,0,1,1
187.46728,1,0,1,1,1,1,0,1,1,0
142.500692,0,0,0,0,1,1,1,1,0,0
149.959755,0,0,1,0,1,0,0,0,0,1
124.97808,0,0,0,0,0,0,1,0,0,0
214.952509,0,0,1,1,0,1,0,1,0,1
152.455519,1,0,1,0,1,1,0,0,0,1
207.638588,0,0,1,1,0,0,0,0,1,1
149.97755,0,0,1,1,0,0,0,1,1,0
127.460067,1,1,1,0,0,1,0,1,0,0
159.965008,0,0,1,0,0,0,1,0,0,1
152.479779,0,1,1,0,1,0,1,0,1,0
