Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
46,6.511921085,12,0,1,4.648958177,162.511928,894.6733856,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0
75,10.70500472,14,1,0,11.96274778,119.95684,1639.898269,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
66,11.58410296,11,0,1,4.525864256,137.439154,710.7541633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51,8.01651453,12,1,1,8.038308899,207.46728,1092.226042,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0
81,15.12148226,12,0,0,1.416592892,149.974105,757.0097075,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
75,12.63643487,18,0,0,19.83504645,225.178625,2301.850721,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
54,16.68178185,8,2,0,15.85002222,232.637807,2401.406545,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
73,11.08409914,10,2,1,15.94935291,117.472036,1535.788894,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0
53,12.99948061,12,1,1,11.94550648,137.469817,1536.589816,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
33,11.17949466,14,1,1,16.03360405,220.132293,2153.778421,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0
41,7.369412654,13,0,1,21.29342532,124.960655,2409.195918,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
59,9.84688181,11,0,0,4.95598008,199.990219,1342.862457,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
23,18.19542503,14,0,0,2.73951266,159.947583,1046.054674,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32,13.53989069,13,1,1,4.973046104,245.145743,1204.479468,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
51,5.458806701,10,2,0,10.28430068,255.155493,1616.908193,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0
46,12.0772854,11,1,1,2.581692044,134.950905,345.0099528,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
37,6.918984305,9,1,0,6.945736396,159.947583,1427.088655,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
53,14.84155042,8,3,0,9.999416271,139.987503,1452.334634,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
62,12.66717474,15,2,0,6.035737465,179.947583,795.4957358,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
57,11.43786808,13,0,1,9.004964377,127.473844,1333.894229,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
80,6.915228797,10,1,0,5.071456681,232.637807,1402.20491,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0
43,11.30215199,12,1,1,12.02106494,195.006206,1447.196935,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1
35,9.513085538,10,1,0,5.049303717,267.642733,1662.510936,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
63,9.497106973,11,1,0,18.17247008,149.959755,1707.641161,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
63,12.21852573,15,2,0,15.31997698,220.114868,2181.752793,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
27,8.272244827,11,3,0,16.0708543,157.483594,1575.683555,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
19,10.24857935,14,3,0,7.873371451,127.474951,1029.489242,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
40,6.743431946,12,1,1,23.62866494,139.981577,2370.184448,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1
42,12.4703522,8,1,0,25.8634566,255.133571,3309.919373,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
40,7.913676085,16,1,0,9.405224809,194.966286,1623.273925,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1
72,9.362849722,12,2,0,12.84490034,179.965581,1146.199921,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
61,17.41324465,10,0,1,16.59325254,174.976769,2229.268031,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1
71,13.43700846,11,0,0,20.35456039,187.609354,2512.36494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
68,11.95206054,7,0,1,12.00925702,169.937833,1297.388488,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
88,4.550449856,17,2,1,2.861423443,115.002061,283.39178,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
64,6.09060584,11,2,0,14.20349453,152.462354,1947.7853,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
63,10.2863601,10,1,1,4.98152586,207.609354,849.1972541,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
53,11.17709222,12,0,2,23.12150846,147.503078,2131.359827,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
41,14.12145884,14,0,0,6.307178205,200.118516,1464.035068,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
63,7.799780591,13,1,0,12.73622643,137.497825,1381.538548,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
56,7.122072827,14,0,0,12.00466914,134.980139,1248.626874,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
27,9.329902365,6,0,0,2.243757398,147.442069,558.3751762,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
47,7.509389052,18,0,0,1.583394702,197.494455,676.2178659,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0
42,15.06990851,14,2,0,14.23487852,162.529926,1641.938696,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
72,9.321265424,14,0,0,15.28108311,210.151777,1811.964373,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
58,3.564651961,9,2,0,4.135827839,159.965581,1066.632555,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
33,7.779622319,12,3,0,9.740709475,190.173699,1514.131966,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
87,10.74985413,8,0,1,1.213704886,202.649979,1189.549671,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
34,7.738373361,11,2,0,11.86252419,134.950905,1114.020282,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
76,12.01267388,11,1,0,2.416685985,142.500692,1078.291303,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1
38,14.04748759,21,0,1,6.73327535,114.997564,854.2977548,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
47,3.11231175,12,1,1,6.549035393,232.62403,1489.077486,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1
84,8.284591121,8,1,0,10.57197066,242.628057,1649.312808,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1
19,6.269792565,20,0,0,3.379756569,202.443347,905.1959227,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
87,9.803905459,16,1,1,8.959047529,124.993537,684.6318529,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
75,8.571019738,5,1,0,10.23679934,174.976769,1662.533055,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
37,10.00344746,14,0,1,14.96503088,225.145743,2436.57146,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
52,4.255224068,12,0,1,23.79323993,275.133571,2677.74041,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
24,11.2714618,14,1,0,11.45675389,287.642733,1779.309609,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0
83,8.477982632,19,0,0,11.04076215,177.65076,1494.716409,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
19,9.753145376,19,0,1,7.425503428,220.114868,1740.72604,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
78,14.57387887,13,0,0,2.411712843,197.516854,704.7552669,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1
61,13.13441554,15,1,1,2.009542213,194.974431,558.4710883,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0
38,11.62771397,15,0,0,9.068119482,175.133074,1282.279049,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
79,6.114030983,11,0,1,1.926789854,147.478341,287.8189836,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
49,12.76603868,8,2,1,11.77389421,134.980139,1129.529441,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
41,6.348897952,10,3,0,2.585228303,157.483594,394.0148722,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
75,16.10939031,9,2,1,9.517703088,255.141716,1302.230824,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
60,7.151598137,13,0,0,9.532523799,137.439154,970.4682919,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
70,4.575363954,13,0,0,23.103996,235.159141,2522.88913,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
23,13.42263904,9,0,0,5.104873611,147.460067,682.9871863,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
84,3.559550725,8,1,0,6.877942744,232.637807,1537.109931,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
63,5.971214226,13,3,0,21.17839683,137.439154,1961.923965,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
88,7.287197615,16,3,0,1.586331702,129.948316,676.1747964,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
44,11.30031859,18,3,0,3.778174405,242.632554,929.2607767,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
49,10.26519974,17,0,0,11.58276897,187.609354,1849.484087,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
32,16.28075484,14,0,0,11.62258922,232.652038,1998.680227,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
69,10.96553586,8,1,0,20.78013031,159.980465,1898.877878,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
60,10.93514898,16,1,1,3.940297464,159.947583,992.3501481,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
57,2.98020454,11,0,0,11.38099891,137.487242,994.6354785,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
62,17.05256354,14,0,1,1.473304337,245.131966,954.0290712,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1
26,12.29165611,11,0,1,12.75609778,117.439154,1775.838153,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
85,10.32744663,10,0,1,6.253919786,209.993134,1297.050577,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
82,9.22949351,18,0,0,18.9537053,169.974105,1746.405243,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
40,10.02758972,11,1,1,9.640061615,197.470195,1698.465833,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
50,7.259022839,10,1,0,5.201330266,137.516476,665.4740915,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
71,10.97274944,10,0,1,12.42120946,207.475448,1886.153328,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
48,11.87042081,14,1,0,8.134438503,160.00128,958.6989908,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
24,9.531063533,10,1,0,14.86764776,147.478341,1446.203986,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1
79,8.798065013,11,1,0,5.548652108,127.488728,774.6125757,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
82,15.27146446,12,2,1,18.35541838,139.981577,1939.811149,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
68,7.014445177,8,0,1,7.62779591,220.132293,1165.564309,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1
77,10.62019312,10,0,0,4.439685675,214.952509,750.8768234,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
19,10.04585562,14,1,1,11.16903388,139.99789,1292.3206,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
80,10.88047174,15,1,2,14.14101821,270.160419,2335.130986,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
31,9.975481565,13,1,0,3.212400569,202.443347,769.8534863,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1
62,7.248946018,10,1,2,16.84928353,172.47417,1729.837284,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
80,9.53003591,16,1,1,3.834727471,137.468388,649.3891796,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
36,6.592317798,16,3,0,6.198230305,104.962874,823.0046464,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
72,8.124261532,12,3,0,4.216732972,174.969934,1107.882056,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0
50,11.44655577,11,1,0,4.355064781,139.99789,683.8622599,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1
31,10.1755818,17,2,0,4.030250374,144.988941,1301.49424,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1
22,13.7362126,15,0,2,9.915959247,114.997564,1079.012505,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
50,13.93422217,11,1,0,9.821728297,172.484753,1283.463995,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
28,3.405050602,11,2,0,9.183905417,124.97808,987.653655,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
63,10.69284712,8,2,1,8.892893007,174.991856,1088.263081,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1
73,10.11985468,11,0,0,7.661226872,92.488023,583.0259559,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
72,5.863179258,16,0,0,12.4767812,139.965008,1778.733282,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
23,13.357551,8,0,0,2.462148717,192.470522,900.4043765,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
49,14.04061351,10,1,0,14.09942339,220.118516,1693.576099,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0
82,4.586902043,14,0,0,7.272649386,232.622804,1143.826239,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1
72,11.03563726,9,1,0,3.999030359,210.156274,886.340074,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
45,11.32768159,11,1,1,3.115945151,114.972827,373.2772664,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
73,5.307097721,13,1,0,13.67931764,149.977753,1245.328696,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
78,8.993783986,7,3,0,14.6728104,184.985293,1564.936841,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
71,11.05733159,11,1,0,5.953547112,132.479779,1354.401018,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
67,8.702618087,11,0,0,11.74635394,190.12704,1971.429689,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
43,7.045651851,11,1,2,5.954024226,92.488023,623.7865683,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
27,12.61411193,12,2,0,22.8577804,220.114868,3040.553763,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
39,9.703658153,13,1,1,1.407866545,107.495766,864.7036995,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
52,8.220453321,13,0,1,21.08265979,169.967067,2042.113893,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
19,8.816497541,8,0,1,11.10356439,222.679213,1973.661316,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1
48,11.11756812,12,0,0,9.734064703,200.132293,1755.645123,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
22,13.07119875,10,2,1,12.21754865,262.610632,1758.735654,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
69,12.10865222,13,2,0,2.423722078,152.495236,557.0118807,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0
31,9.681031902,15,1,0,13.66061487,202.636202,2205.334092,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
79,10.49495185,11,0,0,8.701581043,127.478341,1451.201108,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1
65,7.535866122,11,0,0,4.844060027,159.983006,609.0598401,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
49,8.713443753,10,2,0,6.485034974,124.960655,1221.100604,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
69,7.191637555,10,1,0,1.14113241,252.62403,745.0493094,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1
74,12.2870805,9,0,0,7.69213424,104.97808,1220.452161,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
27,10.66015784,10,1,0,13.73012915,204.961033,1771.472597,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1
79,7.044096971,13,2,0,5.690013293,245.145743,1201.484293,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
41,12.14893118,14,1,0,6.68894661,95.019486,764.3017535,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
51,12.71107869,14,2,0,9.475983046,169.937833,1022.415622,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
57,9.759360165,14,0,0,4.893221514,207.475448,1284.442486,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0
66,2.816821044,13,0,1,2.656915117,114.983787,289.9240291,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
85,9.617602049,9,4,0,8.381515693,232.637807,1718.600163,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
54,13.06640293,14,2,1,14.53315436,225.131966,2494.633068,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1
79,8.669204519,11,1,0,13.62832619,212.641455,2270.749222,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
56,13.97477268,10,3,0,1.281566108,152.495236,567.6177123,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
80,11.19861363,10,0,0,3.365552603,134.950905,380.0501404,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
37,10.18921185,12,1,0,5.397827503,200.132293,1436.408211,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
24,9.518819692,11,3,0,9.001231999,197.470195,1852.503069,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1
48,11.01996949,15,3,2,10.9750814,192.456745,1312.008382,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
68,14.91100172,15,2,0,7.825845378,162.471255,863.0820861,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0
74,11.17971961,13,2,0,14.12966281,222.660939,1854.793303,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
37,12.16826675,17,1,0,14.66914461,114.950905,1778.431765,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
54,17.39213562,10,1,0,5.388165017,182.446995,764.2419259,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1
84,12.02476736,10,1,0,2.810825808,95.005709,307.018806,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
68,6.6769165,12,2,0,2.485229169,172.456745,1179.782483,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
39,11.78679636,7,1,0,2.051069457,177.65076,1040.034575,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0
85,7.846521648,14,2,0,6.10108047,207.638588,1080.159892,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
86,5.670110512,13,2,0,4.950398978,220.118516,775.5613336,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1
70,13.37036883,19,1,0,10.16660427,137.468388,1061.587971,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
33,9.826229752,13,2,0,12.29558653,159.965008,1334.403775,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
58,12.07226102,13,1,0,24.8868126,182.465269,2346.143947,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0
58,15.42491471,12,1,1,9.660361769,129.977753,1491.768656,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1
42,8.601959705,9,0,0,7.663625954,112.484375,927.1279646,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
89,8.787582345,10,0,0,5.25445262,127.488728,686.9354616,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1
63,6.362190982,12,1,2,13.59137366,162.471255,1460.513443,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
18,9.507249087,13,0,1,12.3492819,154.961766,1942.250203,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
82,12.06831191,10,0,1,18.37317391,194.976769,1923.549943,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
61,5.600227586,10,1,0,8.498042024,192.48852,1239.802036,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0
36,13.15969677,14,1,0,22.33583015,162.452604,2499.186161,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
87,6.18537496,18,1,0,1.541545443,107.48056,302.3848209,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
48,9.089998883,10,1,0,12.78453216,142.482694,1865.48625,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
56,11.21142669,13,1,0,2.527681829,165.018175,908.7910203,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1
57,5.868957217,12,0,0,7.065506244,125.007314,790.9469893,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
89,2.657311067,12,2,0,4.258552081,139.987503,956.2636975,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
30,13.75498892,11,1,0,4.801969514,112.455141,639.3261343,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
54,11.07079287,13,1,0,5.204853319,212.622804,1572.045646,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
55,10.74788638,9,0,1,32.0730133,182.460772,3099.922244,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
46,15.68552752,10,1,2,11.16847385,159.947583,1599.727567,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
18,10.08605721,13,0,0,16.8000196,245.145743,2188.672399,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
58,16.26782621,14,0,0,17.6210362,149.977753,1586.699491,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
60,4.946414499,12,1,0,17.18829795,184.967019,1828.279015,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
62,14.19610787,7,1,0,17.52138221,92.455141,1866.966586,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,15.83394061,14,1,0,10.4103675,149.944668,1718.555203,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1
75,7.663279641,16,0,0,3.310281145,167.456419,556.2193844,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
23,7.43893815,17,3,1,2.993625911,197.516854,1035.183038,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0
84,11.70582668,11,1,0,16.26037537,152.488401,1580.43019,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1
61,13.60774223,6,2,1,3.045064701,162.482694,703.6927423,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
75,6.02604588,11,2,0,15.35762157,262.610632,1842.258692,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
72,8.273678516,7,0,0,5.940902789,190.173699,1167.271182,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1
66,9.424686492,10,0,0,5.988505209,187.513939,1007.289786,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
81,10.05990041,11,1,0,7.138784756,212.641455,1500.69101,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
34,12.69711858,12,1,1,8.951793883,104.964303,1404.773397,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
82,10.3853182,9,1,0,4.221959275,232.637807,1342.310858,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
73,10.48123205,17,0,0,9.797427154,142.499263,1250.94478,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
28,13.43076227,17,1,0,10.90397471,277.63748,1710.958869,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
48,7.951590644,5,0,0,1.665591776,112.455141,169.3992798,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
53,9.100502767,13,0,0,8.611218573,220.118516,1261.554565,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1
52,11.9086306,13,0,0,1.28507969,139.951231,794.9581116,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
20,5.304627269,13,1,1,1.379696124,184.978458,713.364269,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1
19,12.07096717,11,2,0,3.084376591,210.138,952.5914921,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1
70,7.336943024,14,0,0,2.43754565,142.468917,778.6094503,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
48,10.16142541,13,1,0,3.288124191,160.00128,627.0001275,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
28,9.632814549,13,3,0,32.30772134,127.481989,2938.319116,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
52,6.346778536,8,0,1,13.46565415,162.452604,1566.001524,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
77,12.1986895,16,2,0,19.244458,172.457857,1889.642423,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1
71,6.444558317,15,0,0,8.69085131,255.155493,1420.771651,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
22,11.7174619,16,1,0,3.778575882,184.979684,1254.725693,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
88,6.286550988,17,1,2,10.27819073,175.006206,1570.345219,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
25,9.886595026,13,0,0,4.156887945,112.455141,500.4406927,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
21,7.972497589,6,0,0,11.32083915,194.958118,1563.848623,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1
39,11.10996233,17,0,1,5.254442453,172.44408,787.0962355,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
29,9.301929385,13,2,0,5.2551003,200.165175,1119.610001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0
22,8.535578793,12,1,2,6.417132666,127.460067,1155.782468,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
44,9.083448287,11,0,0,18.61278731,147.478341,1995.346628,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1
74,9.581508542,12,2,0,4.924623699,207.49737,922.1362066,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0
